index,name,line
47,Rick,"I never seen that thing before in my life. I don't even know what the hell it is! We got to get out of here, Morty! It's gonna kill us! We're gonna die! We're gonna die, Morty!"
48,Rick,"(having apparently escaped, they are walking through Dimension 35-C, continuing their adventure) Oh, Morty, take a deep breath. Breathe that breathe that fresh air in, Morty. Y-you smell that? That's the smell of adventure, Morty. That's that's the smell of-of-of-of a whole different evolutionary timeline."
49,Morty,"All right, Rick, look how much longer is this gonna be? Shouldn't I be back at school by now?"
50,Rick,"Are you joking me? I mean, look at all the crazy crap surrounding us. Look at that thing right there. (a weird looking monster is seen cooing and rolling around on the ground) What the hell is that thing? You think you're gonna see that kind of thing at school? (offscreen) Look at it just lumbering around. (onscreen) It defies all logic, that thing."
51,Morty,"Yeah, Rick, I get it. We're surrounded by monsters. That's kind of the reason why I want to leave. (they come up to a cliff and Rick stops him there)"
52,Rick,"Ta-ta-ta-ta-ta-ta. Morty, you see this? (he and Morty are looking down upon a vast forest of interdimensional trees)"
53,Rick,"You see what we just stumbled upon, Morty? Any idea what that is down there?"
54,Morty,The mega trees?
55,Rick,"That's right, Morty the mega trees with the mega fruit on them and that's what I'm talking about, Morty. That's where my seeds are. If we would have done what you wanted, I would have never have found them, because you're so in love with school."
56,Morty,"All right, all right. So, what's so special about these seeds, anyways?"
57,Rick,"You ask a lot of questions, Morty. Not very charismatic. It makes you kind of an (burps) under- (burps) underfoot figure. (Rick gives Morty a pair of shoes and Morty proceeds to put them on)"
58,Rick,"Just take these shoes, Morty. They're (burps) special grappling shoes. When you're wearing these things, these babies, you can basically just walk on any surface you want, Morty up, down, below, turn around to the left. These things really bring it all together."
59,Morty,"(walks off the cliff and plummets to the ground, screaming and smashing into rocks) AAAAAAAHHHH!!!!!!"
60,Rick,"You have to turn them on, Morty! The shoes have to be turned on!"
61,Beth,"I am not putting my father in a home! He just came back into my life, and you want to grab him and stuff him under a mattress like last month's Victoria's Secret?"
62,Jerry,"I told you I was ordering you something for Valentine's Day. More importantly, your father is a horrible influence on our son."
63,Davin,"Everything cool in here, Beth?"
64,Beth,"It's fine, Davin."
65,Davin,"Okay, cool. You know, we did something great today. There's nothing more noble and free than the heart of a horse. (Jerry closes the door on Davin)"
66,Jerry,"Since we're fighting, if you ever have an affair with that guy, I will come to the hotel room and blow my brains out all over your naked bodies."
67,Beth,"Look, I appreciate the stress you're under, but Morty was having trouble in school way before my dad moved in, and the only influence I can see Rick having is that, for the first time in his life, Morty has a friend. (the phone starts ringing)"
68,Jerry,"(sighs) Well, maybe you're right."
69,Beth,"Uh, yeah, maybe I am. I'm my father's daughter. I'm smart. Why do you think I'm a heart surgeon?"
70,Jerry,"(coughs) Ahem, Horse heart surgeon. (Beth answers the phone and gets a call from Morty's principal, Gene Vagina)"
71,Principal Vagina,"Hello? Mrs. Smith? This is Principal Vagina, no relation. I wonder if you and Morty's father might be able to have a chat with me this afternoon?"
72,Rick,"(standing by Morty, who is lying on the ground with his legs broken) Morty, oh, you really d-did a number on (offscreen) your legs right now. You know, you got to turn (onscreen) the shoes on, Morty, for them to work. Yeah, look I turned mine on. I had no problem getting down here. It was a leisurely breeze."
73,Morty,"I'm in a lot of pain, Rick!"
74,Rick,"Yeah, I can see that. But do you think you'll still be able to help me (burps) collect my seeds, Morty?"
75,Morty,"Are you kidding me?! That's it, Rick! That's the last straw! I can't believe this! I'm sitting here with both of my legs broken, and you're still asking me about getting those seeds?! Ooh! Ow! Oh! Y-y-you're a monster. Y-you're like Hitler, but-but even Hitler cared about Germany or something."
76,Rick,"Okay, hold on just a second, Morty. (opens another portal and leaves Morty behind, lying on the ground to suffer for a few seconds)"
77,Morty,"Ooh! Ohh! Ooh! Hnngh! Hoo! Ooh! Ohh! Aaaaagh! Oooooh! (Rick finally returns and injects Morty's legs with medicine, healing them to perfection)"
78,Morty,"Ooh, Ohh, Ooh. Wow, Rick. That stuff just healed my broken legs instantly. I mean, I've never felt so good in my life. Thank you."
79,Rick,"Don't worry about it, Morty. Just come help me get these seeds, all right, buddy?"
80,Morty,"Sure thing, Rick. (goes up the tree and gets the Mega Fruit while Rick talks to him)"
81,Rick,"Not that you asked, Morty, but what just happened there is I went into a future dimension with such advanced medicine that they had broken-leg serum at every corner drugstore. (offscreen) The stuff was all over the place, Morty."
82,Morty,"Wow, that's pretty crazy, Rick."
83,Rick,"There's just one problem, Morty one little hang-up. The dimension I visited was so advanced, that (burps) they had also halted the aging process, and everyone there was young, Morty, and they had been forever. I was the only old person there, Morty. (burps) It was like I was some sort of, you know, celebrity, walking around. I-I was fascinating to them. There were a lot of attractive women there, Morty, and they-they-they— they all wanted time with me. I had a lot of fun with a lot of young ladies, but I spent so much time there, my interdimensional portal device it's got no charge left, Morty. It's got no charge left."
84,Morty,What?!
85,Rick,"It's as good as garbage, Morty. It's not gonna work anymore, Morty."
86,Morty,"Oh, geez, Rick, that's not good. W-what are we gonna do? I-I have to be back at school right now. How are we gonna get back home?"
87,Rick,"There's ways to get back home, Morty. It's just it's just gonna be a little bit of a hassle. We're gonna have to go through interdimensional customs, so you're gonna have to do me a real solid."
88,Morty,Uh-oh.
89,Rick,"When we get to customs, I'm gonna need you to take these seeds into the bathroom, and I'm gonna need you to put them way up inside your butthole, Morty."
90,Morty,In my butt?
91,Rick,"Put them way up inside there, as far as they can fit."
92,Morty,"Oh, geez, Rick. I really don't want to have to do that."
93,Rick,"Well, somebody's got to do it, Morty. Th-these seeds aren't gonna get through customs unless they're in someone's rectum, Morty"
94,Morty,Uuuh.
95,Rick,"And they'll fall right out of mine. I've done this too many times, Morty. I mean, you're young. Y-y-you've got your whole life ahead of you, and your anal cavity is still taut, yet malleable. You got to do it for grandpa, Morty. Y- (burps) you've got to put these seeds inside your butt."
96,Morty,In my butt?
97,Rick,"Come on, Morty. Please, Morty. You have to do it, Morty."
98,Morty,"Oh, man."
99,Principal Vagina,"The fact is, your son, Morty, has attended this school for a total of seven hours over the last two months."
100,Beth,What? Why didn't you notify us?
101,Principal Vagina,I done been notifying you. Have you not been getting the messages I've been leaving with Morty's grandfather?
102,Jerry,"Boom! Told you! In your face! He is ruining our child! Wait, what am I celebrating?"
103,Principal Vagina,"Yeah, see, I thought something was fishy there, because it's usually Morty's grandpa that's taking him out of school. (they stop to see Summer and some other students, crying at an obituary for Frank)"
104,Beth,Summer?
105,Summer,(sobs) What kind of God lets this happen?
106,Principal Vagina,We had a little incident. A student was frozen to death. (chuckles) And there's no evidence that a Latino student did it! Everyone wants to take this to a racial place. I won't let them.
107,Announcer,The glarp zone is for flarping and unglarping only.
108,Alien,"So, I told him, ""give me the blimfarx,"" you know? This-this guy he doesn't understand interstellar currency."
109,Alien,"It's, like, I'm trying to eat a flimflam like, that's what we eat on Girvonesk."
110,Announcer,The glarp zone is for flarping and unglarping only.
111,Rick,"(Morty comes up to him, who is waiting in line to get through security) I don't like it here, Morty. I can't abide bureaucracy. I don't like being told where to go and what to do. I consider it a violation. Did you get those seeds all the way up your butt?"
112,Morty,"Yeah, Rick. Let's just get this over with, okay? I mean, these things are pointy. They hurt."
113,Rick,"That means they're good ones. You're a good kid, Morty. Those mega seeds are super valuable to my work. You've been a huge help to me. I'm gonna be able to do a-"
114,Gromflomite,"Okay, next through. (stops Morty) Except you. You go over there."
115,Rick,Why does he have to go over there?
116,Gromflomite,Random check. He's got to go through the new machine.
117,Rick,What new- (burps) what new machine?
118,Gromflomite,It's a new machine. It detects stuff all the way up your butt.
119,Rick,"Run, Morty! Run! (grabs Morty and they run through security and dart for the exit)"
120,Morty,Aaaaaah!
121,Gromfomite,Red alert! (team of Gromflomites starts chasing after Rick and Morty)
122,Morty,"Ohhhhh! (Rick pushes over a giant capsule, with an alien fetus over, smashing some Gromflomites, to slow them down)"
123,Morty,"Ohhhhhh! (an alien is seen smoking a hookah and Morty runs past him and accidentally inhales the smoke from the hookah while Rick comes from behind and slaps the alien in the face, causing the alien to cry; he then coughs up a life form from the smoke and the lifeform starts running through the glarp zone and goes through the entire aging process from developing fetus to decomposing corpse, over the course of three seconds)"
124,Morty,Aaaaah!
125,Rick,Don't think about it! (he and Morty are cornered but Morty activates the grappling shoes and runs up the wall with Rick)
126,Rick,"Ooh! Oh, nice, Morty! The student becomes the teacher. (the Gromflomites reveal that they can fly and then Rick and Morty start running away)"
127,Morty,"Whoooooo! (he and Rick run through the equipment on the ceiling, before they slip off to the ground)"
128,Alien,"Aah! Aw, hell, no, dawg. You know me I'm just trying to— (Rick and Morty crash to the ground and he dies; they then run to the portal computer)"
129,Rick,"I need to type in the coordinates to our home world, Morty. Cover me. (he tosses Morty a gun)"
130,Morty,"Oh, man. I mean, you know, I-I don't want to shoot nobody."
131,Rick,"They're just robots, Morty! It's okay to shoot them! They're robots! (Morty shoots a Glenn, blowing his leg off, and making blood gush out as he drops down in pain)"
132,Glenn,Aaaaah! My leg is shot off!
133,Other Gromflomite,Glenn's bleeding to death! Someone call his wife and children!
134,Morty,"They're not robots, Rick!"
135,Rick,"It's a figure of speech, Morty. They're bureaucrats. I don't respect them. Just keep shooting, Morty. You have no idea what prison is like here! (Morty continues shooting the Gromflomites and even kills some innocent bystanders while Rick hacks into the portal to take them back home)"
136,Morty,Holy crap! This is insane! (Rick opens the portal and takes Morty in with him)
137,Rick,"Come on, Morty! We got to get the hell out of here! (the portal opens up in the lunchroom at school and Rick and Morty land on the table where Jessica and her friends are eating)"
138,Jessica,Wow. Did you just come into the cafeteria through a portal?
139,Morty,"Uh, yeah. Well, you know, my-my Ferrari's in the shop. (nervously laughs) Just kidding."
140,Jessica,"You're Morty, right?"
141,Morty,Yeah. (Rick grabs Morty and takes him way)
142,Rick,"You can get his number later. Come on, Morty. We got to get out of here. You got to get those seeds out of your ass. (Rick and Morty are stopped by Jerry, Beth, and Principal Vagina)"
143,Jerry,"Oh, look, honey. It's our son with Albert Ein-douche."
144,Beth,What?
145,Jerry,"I'm an angry father, not an improviser."
146,Rick,"Oh, hi, Jerry. Oh, my goodness, Morty! What are you doing out of class? We talked about this. Your-your parents and I are very disappointed in-in this behavior... No? No takers? (Rick and Morty are back at home in the garage while Jerry and Beth start taking all his things and packing them up so he can move to the nursing home)"
147,Rick,You guys should really not be touching that stuff. It's beyond your reasoning.
148,Jerry,You're beyond our reasoning!
149,Rick,Takes one to know one.
150,Beth,"Dad, how could you make my son miss an entire semester of school? I mean, it's not like he's a hot girl. He can't just bail on his life and set up shop in someone else's."
151,Rick,What what are you guys doing with my stuff?
152,Beth,We're moving you to a nursing home.
153,Rick,"A nursing home? What are what are you, nuts? I'm a genius. I build robots for fun."
154,Jerry,"Well, now you can build baskets and watch Paul Newman movies on VHS and mentally scar the Boy Scouts every Christmas."
155,Beth,What does that mean?
156,Jerry,It's personal.
157,Morty,"Dad, mom, come on. Rick just needed my help is all."
158,Jerry,"Morty, stay out of this. You are obviously not capable of judging these situations on your own."
159,Rick,What are you trying to say about Morty? That he's stupid or something?
160,Beth,"Oh, don't high-road us, dad. You know fully well that Morty is the last child that needs to be missing classes."
161,Rick,I-I-I don't know what you mean by that. Can can can you be a little bit more specific?
162,Jerry,"Oh, for crying out—he's got some kind of disability or something. Is that what you want us to say?"
163,Morty,I do?
164,Jerry,"Well, duh doy, son. Look, I love you, Morty, but we both know you're not as fast as the other kids, and if you want to compete in this world, you got to work twice as hard."
165,Morty,"Aw, geez, dad. Y-you know, that's a lot to drop on a kid all at once."
166,Rick,"Morty, t-tell your parents the square root of pi."
167,Morty,"Oh, come on, Rick. You know I can't."
168,Rick,"The square root of Pi, Morty. Go!"
169,Morty,1.77245385... Whoa!
170,Beth,What the hell?
171,Jerry,(checks Morty's answer with calculator) Holy crap. He's right.
172,Rick,"Morty, tell your parents the first law of Thermodynamics."
173,Morty,"""The increment in the internal energy of a system is equal to the increment of heat supplied to the system."" Wow! I'm so smart!"
174,Jerry,But—
175,Rick,I told the both of you school is stupid. It's not how you learn things. Morty's a gifted child. He has a special mind. That's why he's my little helper. He's like me. He's gonna be doing great science stuff later in his life. He's too smart for school. He needs to keep hanging out and helping me.
176,Beth,"Jerry, I don't want whatever's happening here to stop."
177,Jerry,"No, I-I understand. Uh, maybe we overreacted. But he has to keep going to school."
178,Rick,"Okay, Jerry. You drive a hard bargain, but what am I supposed to do? Say no? You-you really wear the pants around here. I just want you to know, between us, from now on, it's gonna be clear communication. (Summer butts in, crying over the death of Frank)"
179,Summer,(crying) Frank Palicky was frozen to death today!
180,Rick,"No idea what you're talking about. (Summer leaves, crying)"
181,Jerry,"Okay. Well, uh, Morty, it's your bedtime in an hour. Don't stay up all night again. This is good, though. This can work. I think we can be a family and now, Beth, if you'll have me, I would love to have you."
182,Beth,You know what? Okay. (she and Jerry leave)
183,Morty,"Holy cow, Rick. I didn't know hanging out with you was making me smarter."
184,Rick,"Full disclosure, Morty it's not. Temporary superintelligence is just a side effect of the mega seeds dissolving in your rectal cavity."
185,Morty,"Aw, man."
186,Rick,"Yeah, and once those seeds wear off, you're gonna lose most of your motor skills, and you're also gonna lose a significant amount of brain functionality for 72 hours, Morty."
187,Morty,"Ohh, man. (losing consciousness) Oh, geez! Ohh. (drops to the ground and starts moaning as he has a seizure)"
188,Rick,"I'm sorry, Morty. It's a bummer. In reality, you're as dumb as they come and I needed those seeds real bad, and I had to give them up just to get your parents off my back, so now we're gonna have to go get more adventures. (excitedly looks down upon him, telling him about their future adventures) And then we're gonna go on even more adventures after that, Morty and you're gonna keep your mouth shut about it, Morty, because the world is full of idiots that don't understand what's important, and they'll tear us apart, Morty but if you stick with me, I'm gonna accomplish great things, Morty, and you're gonna be part of them, and together, we're gonna run around, Morty. We're gonna do all kinds of wonderful things, Morty. Just you and me, Morty. The outside world is our enemy, Morty. We're the only friends we've got, Morty. It's just Rick and Morty. Rick and Morty and their adventures, Morty. Rick and Morty forever and forever. Morty's things. Me and Rick and Morty running around, and Rick and Morty time. All day long, forever. All a hundred days. Rick and Morty forever 100 times. Over and over, rickandmortyadventures.com. All 100 years. Every minute, rickandmorty.com."
