index,name,line
74,Meeseeks 4,Can do! I'm Mr. Meeseeks! Is he keeping his shoulders squared?
75,Meeseeks 3,"Ooh, he's trying!"
76,Rick,"All right, Morty. We're in your stupid giant's castle. What do we do next?"
77,Morty,"Would you just relax, Rick? All we got to do is find the treasure room, okay? It's nice and simple. You know, I'm sorry everything's going so smoothly and adventurously."
78,Rick (sarcastic),"Uh-oh, Morty. Startin' to get a little hairy. What do you want to do, boss?"
79,Morty,"Come on, hurry. Behind this cookie jar."
80,Giant,Fee! Fi! Fo! Fum!
81,Rick,"Just give up, Morty. This is game over. I'll take us home right now. You just say the word."
82,Morty,"No way, Rick. This is all part of it. Adventures have conflict. Deal with it."
83,Giant,I smell the blood of- whoop!(the giant falls and cracks his head open on the table corner before hitting the ground)
84,Morty,Holy crap.
85,Rick,"Oh, boy. He looks pretty bad down there, Morty. Looks like he's bleeding out."
86,Giant woman,"Oh, Jesus! Dale! You sons of bitches! Oh, man. Hello, 911? My husband has been attacked by tiny people! He's dying!"
87,Detective,"Hey, look, we get it. You're little, you're down on your luck, you think, ""hey, he's a giant. Why don't we break into his home, rob him, and murder him?"""
88,Morty,Th-th but that's not how it went down!
89,Detective,"Oh, well, it's going down like that. You're both going down like that."
90,Rick,"Ooh, boy, Morty, you're really showing me how it's done. Real straightforward and fun."
91,Summer,"Like, letting go of the need to be popular is what makes people like you."
92,Beth,The most important love you can receive is from yourself.
93,Meeseeks,"Okay, Jerry, you got to just choke up on the club!"
94,Jerry,"Well, which is it, choke up or follow-through?!"
95,Meeseeks,"Aww, come on, Jerry, we've been over this. You know you got to do both! This is as frustrating for us as it is for you."
96,Jerry,Don't tell me that! That just puts pressure on me!
97,Meeseeks,Just try to relax.
98,Jerry,You try to relax! Have you ever tried to relax?! It is a paradox! (Jerry walks to the dinning room)
99,Beth,"Our Meeseeks have been gone for hours, Jerry."
100,Jerry,You're kidding me.
101,Beth,Notice anything different?
102,Jerry,I'm sorry. Hours?
103,Summer,"Dad, mom is a beautiful woman! Look at her! You will lose her!"
104,Meeseeks,"Uhh... Hey, Jerry, you mind if we get back to the task at hand? Meeseeks don't usually have to exist this long. It's getting weird."
105,Judge,"Order in the court! Before the jury reaches its verdict, I just want to say that I consider you both very guilty."
106,Rick (sarcastic),"Oh, great adventure, buddy. Rick and Morty go to giant prison. You know, if somebody drops the soap, it's gonna land on our heads and crush our spines, Morty. You know, it'll be really easy to rape us after that."
107,Morty,"We're gonna be okay, Rick."
108,Rick,"How? They took my portal gun. This is an open-and-shut case, Morty. You know, what do you think's gonna happen, some magical angel's gonna show up and then-(the court doors burst open and a giant in a suit walks down the isle.)"
109,Giant Lawyer,"Fee! Fi! Fo! Fum! I smell the violation of civil liberties! Your honor, I'm from a tiny-persons advocacy group and I have here in my hand a motion to dismiss. These little men were never read their giant rights and are therefore free-fi to fo-home."
110,Rick,W-what the hell is he talking about?
111,Giant Lawyer,"They're free to go, is what I meant. I'm deconstructing our our our thing we say. We're giants. Nobody got that? Whatever."
112,Morty,"Oh, man, what did I tell you, Rick? We did it!"
113,Rick,"All right, Morty, looks like the portal gun's still working. You ready to head home?"
114,Morty,"Oh, yeah, you'd like that, wouldn't you, Rick? Well, you know what? We're not bailing out just yet. You know, we're gonna go find some treasure or something and and we're gonna bring it to those villagers."
115,Rick,"Morty, cut your losses. This is obviously awash."
116,Morty,"Yeah, you were saying that back when we first got arrested, but here we are, you know, walking down the courthouse steps."
117,Rick,"Oh, boy, Morty."
118,Morty,"Usually, walking down the courthouse steps is the easy part of the adventure."
119,Rick,"What do you say, Morty?"
120,Morty,"I say give me a hand, sidekick."
121,NOTE,to make this easier an * will be put next to meeseeks every time a different meeseeks talks.
122,Jerry,Everybody shut up! Let me try! (Jerry swings and misses again) Damn it! Damn it! Damn it!
123,Beth,I'm going out.
124,Jerry,Wait. What?
125,Beth,"Well, you're busy. I'm hungry. I thought I'd go out. Do you want me to be happy or do you want me to be in prison?"
126,Jerry,"Whoa, whoa, where in the hell is, I'll take you to dinner."
127,All the Meeseeks,AWWWWWWW!
128,Jerry,"Hey, you know what? It's hard being me, too. I'll be right there. Look, I've got a marriage to keep together. At this point, my golf swing is more your problem than mine."
129,Meeseeks,I can't take it anymore. I just want to die!
130,Meeseeks *,We all want to die! We're Meeseeks! Why did you even rope me into this?
131,Meeseeks *,'Cause he roped me into this!
132,Meeseeks *,"Well, him over there, he roped me into this!"
133,Meeseeks *,"Well, what about me? He roped me into this."
134,Meeseeks *,"Well, that one over there roped me into this."
135,Meeseeks *,"Well, he roped me into this."
136,Rick,"Yeah, Morty, this is the part of the story everybody loves scaling down 650,000 oversized steps."
137,Morty,"All right, okay, you know, if this was a story, this part wouldn't be included, stupid."
138,Morty,"Oh, wow, Rick. Now, this is more like it. Look, there's little staircase-shaped people in here. All kinds of crazy characters. This place is great, you know? It's whimsical and fun."
139,Rick,"What are you looking at, motherfucker?"
140,Morty,"Easy, Rick."
141,Waitress,"Pay them no mind. Those stair goblins can be moody. Now, what can I getcha? We've got skarlog poppies, flurlow, halzingers, bloogies, juicy time babies."
142,Rick,"Yeah, yeah, yeah, how about some scotch whiskey? You got any of that around here? Or just a bunch of nonsense words?"
143,Morty,"Rick... We'll have two bloogies, please. And, uh, we were wondering, is there a faster way two heroes could get down these stairs?"
144,Slippery,Y'all need to ride down the stairs? My name is slippely-slippery stair. I'll take you down there for 25 shmeckels.
145,Rick,25 shmeckels? I don't know how much I don't know what that is. Is that a lot? Is it a little?
146,Waitress,That's exactly how much I spent on my big fake boobies.
147,Mr. Booby Buyer,"Hi, I'm Mr. Booby Buyer. I'll buy those boobies for 25 shmeckels."
148,Waitess,"It's a tempting offer, but I'm gonna have to decline."
149,Mr. Booby Buyer,Rats! What a shame.
150,Rick,"Morty, your adventure's in a spiral. For real, man, time to pull out."
151,Morty,"You keep heckling my adventure, Rick! You know why?"
152,Rick,"Uh, because it's lame?"
153,Morty,"It's because you're petty! You know, how many times have I had to follow you into some nonsensical bull crap? I always roll with the punches, Rick. Why can't you? Look, I got to take a leak, and when I come back, if you haven't learned how to lighten up, don't be here!"
154,Rick,Whatever.
155,Meeseeks,"It's become clear-look at me- that if we concentrate all our efforts on Jerry's follow-through, we will solve this problem. I'm Mr. Meeseeks."
156,Meeseeks *,I'm Mr. Meeseeks. Look at me. The only thing that's clear is that choking up is the one true solution.
157,Meeseeks 3,"Look at me. I'm Mr. Meeseeks. I've been trying to help Jerry for two days, an eternity in Meeseeks time, and nothing's worked. I fear the worst."
158,Meeseeks,"Your failures are your own, old man. I'm Mr. Meeseeks! Look at me. I say follow-through! Who's with me?! Follow-through!"
159,New Meeseeks,I'm Mr. Meeseeks! Look at me!
160,Meeseeks,Kill him!
161,New Meeseeks,Hisssss! (He attacks another meeseeks)
162,Mr. Jelly Bean,How are you today? I'm Mr. Jelly Bean!
163,Morty,"Hi, Mr. Jelly Bean. I'm Morty. My grandpa and I are on an adventure."
164,Mr. Jelly Bean,Nice. Is it a fun adventure?
165,Morty,I hope so. But I'm starting to get nervous that maybe it's gone a little too far off the rails.
166,Mr. Jelly Bean,"Well, isn't that what adventures do?"
167,Morty,"Hey, you know what? You're right. Everything's going fine. I just got to relax and go with the flow."
168,Mr. Jelly Bean,Yeah. (He rubs Morty's sholders)
169,Morty,Okay. Uh. B-bye.
170,Mr. Jelly Bean,"Uhh, no, stay. Go with the flow!"
171,Morty,Stop. You're making me really uncomfortable.
172,Mr. Jelly Bean (aggresive),Stop fighting me! Just let this happen!
173,Morty,Get off of me!
174,Rick,♪ Sweet home Alabama. Wooooo! ♪
175,Morty,Whoo! No! Stop! Please!
176,Mr. Jelly Bean,"Stop being such a fucking tease, you sweet little twat!"
177,Morty,No! No!
178,Meeseeks,"Everybody sto-o-o-p! Look at me! My brothers, nothing will be accomplished by shedding Meeseeks blood. None of us can die until our job is done."
179,Meeseeks *,The job can't be done! We'll never get two strokes off his game!
180,Meeseeks,"No, we won't. But we will get all strokes off his game."
181,All other Meeseeks,Where's he going with this? What does he mean?
182,Meeseeks,When we kill him!
183,Beth,"Jerry, maybe it's time I take that trip I always talk about."
184,Jerry,Where would you go?
185,Beth,"I don't know, man. Italy. Greece. Argentina."
186,Jerry,Countries known for their sexually aggressive men. Did I tell you how much I love your new haircut?
187,Jerry,What the heck?
188,Meeseeks,There he is!
189,Beth,"Run, Jerry!"
190,Meeseeks,"Come on out, Jerry!"
191,Jerry,"Guys, I'll choke up. I'll follow through. I'll do whatever you tell me to do, okay?"
192,Meeseeks,"Oh, we're well past that, Jerry."
193,Card Player,"Come on, Rick, quit stalling. What do ya got?"
194,Rick,"Read 'em and weep, fellas! (Morty comes back) Oh, hey, Morty. Listen, I'm really sorry about all that stuff I said earlier about your adventure. I'm havin' a good time, Morty. It's not so bad."
195,Morty (very stressed),"Let's just go home, okay? I'm calling it. The adventure's over."
196,Rick,"We can't leave now, Morty. I'm on fire!"
197,Morty,"Look, I want to leave now. You win the bet, okay? (Searches Rick's lab coat for the portal gun) Just give me the portal gun and let's go, please! "
198,Morty,"Please, I just want to... go h-home. (Tears up and holds onto Rick)"
199,Rick,"Okay. Listen, Morty. I just won a bunch of shmeckels. Why don't we use 25 of them to pay slippery stair here for a ride back to the village, and then we'll give the rest of the shmeckels to the villagers, huh?"
200,Morty,Really?
201,Rick,"Sure, Morty. Yeah. You know, a good adventure needs a good ending."
202,Slippery,Buckle up! (He starts to take them down)
203,Meeseeks (presumably 3),"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a singular purpose for which we will go to any lengths to fulfill! Existence is pain to a Meeseeks, Jerry. And we will do anything to alleviate that pain. Just ask... (Meeseeks grabs a woman) ...what's your name, ma'am?"
204,Woman,"Samantha. Please, mister! Give him what he wants!"
205,Jerry,Innocent people are going to die because of me. Why am I so mediocre?
206,Beth,"Jerry, turn around. Straighten your back. Bend your knees. Bend them. Square your shoulders. Take a deep breath. I love you."
207,Meeseeks (presumably 3),"I'm counting to three, Jerry."
208,All Meeseeks,Ooooohhh!
209,Samantha,What the fuck is going on?
210,All Meeseeks,He's got it! That's a lower handicap stro-o-ke!
211,Meeseeks,Excuse me. I'm a bit of a stickler Meeseeks. What about your short game?
212,Samantha (Crying),"Oh, my God, oh, my God! What about your short"
213,Meeseeks,"Ooh, nice! (Stops existing)"
214,Jerry (Kisses Beth),I think we'll take our food to go.
215,Owner,"No, you won't. The police are coming. You have so many questions to answer."
216,Jerry,Fair enough.
217,The First Villager,"Thank you, kind sir. Our village is saved! You are both true heroes!"
218,Rick,"Good job, Morty. Looks like you won the bet."
219,Morty,"Thanks, Rick, but I don't know if I should. You know, you were right about the universe. It's a crazy and chaotic place."
220,Rick,"Well, you know, maybe that's why it could use a little cleaning up every now and then, you know. This one's wrapped up neat and clean because we did it Morty style."
221,The First Villager,"Oh! Heroes, we would like to introduce you to our beloved king so that he may thank you personally."
222,Morty,"Uh, no, I-it's cool. Rick. Portal. Hurry."
223,Jerry,So... You still thinking about taking that trip?
224,Beth,"Jerry, look. We don't have a perfect marriage, but I'm not going anywhere. When we were in that freezer, I realized the Meeseeks are like the guys I went to high school with willing to say anything to ""complete their task."""
225,Jerry,Was I one of those guys?
226,Beth,The difference is you didn't disappear afterwards.
227,Jerry,Well... I got you pregnant.
228,Beth,Yeah...
229,Rick,What the hell happened to this place?
230,Beth,"Uh, your Meeseeks box happened. They went crazy when they couldn't take two strokes off Jerry's golf game. He felt terrible."
231,Rick,"Hey, it's not my fault that Jerry's an idiot."
232,Beth,Dad! Is there anything you can do to clean this place up?
233,Rick,"Well, you know, I do have a Fleeseeks box."
234,Jerry,No. No more boxes.
235,Rick,"What? It just has a mop and some floor wax in it. Wubba lubba dub dub! (Everyone laughs) Yeah! That's my new thing! I'm kind of like what's his name Arsenio. Isn't that it's what Arsenio used to say on his show. Wobble gobba lop bops! Right? See you next week, everybody."
236,Beth,I don't get it.
237,Villager 1,"Sir, I think you're going to want to see this. We found it inside a lockbox inside king Jelly Bean's closet. (A box of pictures of many young boys Mr. Jelly Bean molested) We have to tell the people."
238,Villager 2,Wait. Destroy it. (They set the box on fire)
