index,name,line
65,Beth,"It's nobody's choice to be here, you knobs. The family was told to get counseling by your principal, even though it's not the family that was huffing pottery glaze in the art room and desk wetting in history class."
66,Mr. Goldenfold,"Oh, the Smith family, minus a dad. You're patients of Dr. Wong, too?"
67,Beth,Temporarily. By order of the school.
68,Mr. Goldenfold,Me too. How long have you all been eating poop? 
69,Summer,We... have never... eaten poop.
70,Mr. Goldenfold,"Uh, me, neither. Say, where did my family get off to?"
71,Dr. Wong,"Smith family, I'm Dr. Wong. Come on in."
72,Dr. Wong,I was told there was a grandpa that might be joining us?
73,Beth,"He got wrapped up in an experiment. He's a scientist. Like, legit, like on an inter-galactic, sci-fi level. His work is very -- "
74,Morty,He turned himself into a pickle.
75,Beth,"Morty, Mom's talking. I'm sorry, I suppose that's a good segue into our little discipline cases here."
76,Dr. Wong,Does Grandpa turn himself into a pickle a lot?
77,Beth,"What? No, what kind of question is that?"
78,Dr. Wong,The kind that wasn't designed to attack or hurt you in any way.
79,Beth,"Oh, Jesus Christ, one of these. No, my father has never turned himself into a pickle before. He's unpredictable and eccentric. The whole family is. Speaking of which..."
80,Dr. Wong,"Okay, let's open things up to the whole family, and let me ask this. Why do we think Grandpa turned himself into a pickle?"
81,Pickle Rick,Wow. Ugh.
82,Pickle Rick,"Hey, listen, I know this is your world not mine. The sooner I can get out, the sooner I can go back to taking big craps, and you can go back to subsisting on them."
83,Pickle Rick,You are one driven rat. Could you be a little more driven? To the right.
84,Pickle Rick,"Yes, yes, yes! Come on, come on, come on! Fresh, fresh, fresh!"
85,Pickle Rick,"Whoa, whoa, whoa, was this your friend? Don't worry, he died doing what he loved, being a dumb fucking rat."
86,Pickle Rick,"Oh, yeah! Aaaah!"
87,Beth,"I didn't say my father is perfect, I said his work is important."
88,Summer,And she's saying what's important is that Grandpa lied to you to get out of coming here.
89,Beth,"Oh, he did not! "
90,Dr. Wong,Let's do an experiment here. I get the impression this family values science. So raise your hand if you feel certain you know what was in the syringe.
91,Beth,Do you really not see what's happening here?
92,Dr. Wong,Tell me.
93,Beth,"Well, Dr. Wong -- by the way, racist name -- obviously, Morty and Summer are seizing on your arbitrary pickle obsession as an end run around what was supposed to be their therapy."
94,Dr. Wong,"Oh, I think this pickle incident is a better path than any other to the heart of your family's dysfunction. I think it's possible that you and your father have a very specific dynamic. I don't think it's one that rewards emotion or vulnerability. I think it may punish them. I think it's possible that dynamic eroded your marriage, and is infecting your kids with a tendency to misdirect their feelings."
95,Beth,Fuck you.
96,"Morty and Summer, in unison",Mom!
97,Beth,"Fuck both of you, too."
98,Pickle Rick,"By the way, you might notice that in spite of your numerous distinctive features, I never gave you a name like Scar or Stripe or Goliath. That's because, to me, you aren't special."
99,Pickle Rick,Pickle Riiick!
100,Pickle Rick,"Hey, it's cool. Just need to find the nearest exit."
101,Pickle Rick,"Whoa, whoa, whoa! No need to freak out."
102,Pickle Rick,Whoa! Who in the fuck's toilet is this?
103,Agency Director,What is it?
104,Agent #1,A pickle. A rat. Both.
105,Agent #2,It says it's a scientist.
106,Agency Director,Where is it?
107,Agent #1,It seems to be using the air ducts and the mail tubes to get around.
108,Agent #1," It's been gathering office supplies, we think, to build weaponry. But look what it did on the mezzanine."
109,Agency Director,"We have 34 armed guards, and we can't kill a pickle? "
110,Agent #1,32 armed guards. He killed two.
111,Agent #2,It's on the phone.
112,Agency Director,"Put him on, and locate the phone he's using. "
113,Pickle Rick,"Hi, um, can you, uh (burps) please let me out."
114,Agency Director,Your mere presence in this building violates international law.
115,Pickle Rick,You should know those men killed themselves.
116,Agency Director,And how is that?
117,Pickle Rick,They didn't (burps) let me out.
118,Agent #2,Solen'ya.
119,Agency Director,"Shut your mouth and do your jobs, you fucking children!"
120,Pickle Rick,"Uh, is this not a good time or...?"
121,Agency Director,"Some of my men are calling you ""Solen'ya"""
122,Pickle Rick,That'd be a lucky break for you.
123,Agent #1,"Go, shoot to kill!"
124,Agent #3,Aaah! We got him.
125,Agency Director,Ah.
126,Agent #1,Ah.
127,Pickle Rick,...because this pickle doesn't care about your children. And I'm not gonna take their dreams. I'm gonna take their parents.
128,Agent #2,Solen'ya! He's coming! It's because I threw half-way my sandwich!
129,Agency Director,He's just a pickle!
130,Agent #2,He's a monster!
131,Agency Director,He's not the only one.
132,Jaguar,There is no freedom while your leader breathes. Our country is a prison.
133,Agency Director,"Then Katarina is a prisoner. Perhaps I could arrange her escape, as well. She lives, Jaguar."
134,Jaguar,Where is this pickle?
135,Dr. Wong,"What do you think is in the syringe, Beth?"
136,Beth,You're the one that costs $200 an hour. You tell me.
137,Morty and Summer,Anti-pickle serum.
138,Dr. Wong,Your kids think it might be anti-pickle serum.
139,Beth,My kids pee their desks and suck on unbaked vases. 
140,Summer,I never said I was angry at you.
141,Beth,"That's the point of pottery-enamel huffing, Summer. You do it so you don't have to say ""I'm angry at mommy"" out loud."
142,Morty,"Oh, my God!"
143,Dr. Wong,"It's not my job to take sides or pass judgment. Do you think when your father asks for that syringe, you could ask him -- "
144,Beth,"He won't have to ask for it, okay? He won't need it. He'll just make more. He doesn't need anything from anyone."
145,Dr. Wong,You admire him for that.
146,Beth,It's better than making your problems other people's problems.
147,Pickle Rick,"Oh, come on!"
148,Jaguar,"Pickle Man, you should know this isn't personal!"
149,Pickle Rick,You should know that isn't original.
150,Pickle Rick,"Yeah, there's lots I wouldn't do to see my daughter, but killing you gets me to her quicker than your derivative bullshit."
151,Jaguar,"I never bullshit, Pickle Man. This can only end with one of us dead, and I have never died."
152,Pickle Rick,"That will be your downfall, Jaguar, not being open to new experiences."
153,Agency Direcotr,Is it done? Jaguar?! 
154,Pickle Rick,Jaguar couldn't make it.
155,Agency Director,Do it.
156,Pickle Rick,"No, thanks."
157,Agency Director,"Pickle Man, there's $100 million worth of bonds in a safe on level two."
158,Agent #2,That money belongs to the people.
159,Agency Director,"Shut up and call me a helicopter, you prick! Do we have a deal?! "
160,Pickle Rick,"Take that money, give it to Jaguar's daughter when you set her free."
161,Agency Director,Jaguar's daughter is dead.
162,Pickle Rick,"Huh, so you're a liar."
163,Agency Director,Jaguar was an animal.
164,Pickle Rick,I don't think so.
165,Agency Director,Is the helicopter here?
166,Agent #2,Yes. And the police are on the way. What do we tell them?
167,Agency Director,Tell them we were robbed.
168,Agency Director,"Farewell, Solen'ya."
169,Jaguar,F-15s are scrambled. This helicopter will be shot down in seven minutes.
170,Pickle Rick,"Well, my daughter is about five away, and I've got about eight to live."
171,Jaguar,"Pickle Man, it's too late for me to tell my daughter I love her, but not for you."
172,Pickle Rick,"Oh, well, uh, she knows. I mean, we don't really buy into that kind of crap, to the extent that love is an expression of familiarity over time, my access to infinite timelines precludes the necessity of attachment. In fact, I even abandoned one of my infinite daughters in an alternate version of earth that was taken over by mutants."
173,Jaguar,Okay. Good luck with that. Wait. Do I have infinite daughters? 
174,Pickle Rick,"Huh? Uh, no. No, nope, sorry about that. Nope, just me. Yeesh! "
175,Beth,I am afraid that my kids will get expelled.
176,Dr. Wong,Good.
177,Summer,I am mad that I can't huff enamel without people assuming it's because my family sucks. I hope to be seen one day as someone that just likes getting high.
178,Dr. Wong,Good job.
179,Morty, I am sad that I peed. I'm sad that I peed in class instead of a toilet.
180,Dr. Wong,Look at this family go. You guys are pros. What do you guys think about doing this once a week? 
181,Pickle Rick,Ugh.
182,Dr. Wong,You must be Rick.
183,Pickle Rick,Mm-hmm.
184,Dr. Wong,I've heard a lot about you today. Your family is crazy about you. Your daughter holds you in very high regard. You're a lucky fella.
185,Pickle Rick,"Yeah, thank you."
186,Beth,"Dad, I would like you to tell me what's in the syringe."
187,Pickle Rick,"It's a serum that I need to, uh, to stay alive."
188,Dr. Wong,By changing you from a pickle to a human.
189,Pickle Rick,Yes.
190,Dr. Wong,"Rick, why did you lie to your daughter? "
191,Pickle Rick,So I wouldn't have to come here.
192,Dr. Wong,Why didn't you want to come here? 
193,Pickle Rick,"Because I don't respect therapy, because I'm a scientist. Because I invent, transform, create, and destroy for a living, and when I don't like something about the world, I change it. And I don't think going to a rented office in a strip mall to listen to some agent of averageness explain which words mean which feelings has ever helped anyone do anything. "
194,Dr. Wong,"Rick, the only connection between your unquestionable intelligence and the sickness destroying your family is that everyone in your family, you included, use intelligence to justify sickness. "
195,Pickle Rick,"I, um I'm sorry I lied to get out of the thing."
196,Beth,"Oh, it's fine."
197,Pickle Rick,"Oh, no, I mean, I know it was Morty peeing his pants and Summer snorting glue or whatever..."
198,Beth,"[Laughs] She huffed enamel, and we never even talked about it."
199,Pickle Rick,"Well, there was so much more at stake. I mean, that shrink, what a monologuist."
200,Summer,Are we gonna go back? 
201,Pickle Rick,"Sweetie, could I ge-get that syringe now? "
202,Beth,"Oh, my God, yes! Dad, it's in my purse. Oh, I'm sorry. You must be in agony."
203,Pickle Rick,Eh.
204,Rick,"Jesus. Jesus Christ. Therapists, man."
205,Beth,Weird breed.
206,Rick,"Man, I missed having hands and blood and a stomach."
207,Beth,"Really? Like, go somewhere? "
208,Rick,"Yeah, let's drop the kids off and go tie one on."
209,Beth,Absolutely!
210,Morty,"I, I liked her."
211,Beth,"So what are you thinking, like, Smokey's Tavern? Maybe Shoney's?"
212,Rick,"Yeah, either one. Either one."
213,Rick,"You'll never get away with this, Concerto."
214,Concerto,"That is where you're mistaken, Mr. Sanchez."
215,Rick,"This is it, Morty. We're goners. We're not getting out of this one. After everything we've been through, this is how we're gonna die."
216,Morty,"Oh, geez, Rick, I-I-I don't want to die! "
217,Concerto,And now for the E-splat! 
218,Rick,Jaguar! 
219,Morty,"Who? Who was that, Rick? "
220,Rick,"That, Morty, is why you don't go to therapy."
