index,name,line
125,Morty,"God, I am so excited to finally have dinner with you. You know how long I’ve been waiting for this? It’s like, whew! I-I-I wish you’d shut up, though. Just kidding. You know, you’re so quiet. What’s wrong? W-Why don’t you tell me about yourself? What’s the atmosphere like on planet Jessica? Where’s the equator, what are the vacations, a-and the holidays? I mean, you know, haha, are they the same time? Talk to me."
126,Jessica,Well I... like this restaurant.
127,Morty,"Holy shit! Holy shit! We have a moron over here! I’m an idiot. I can’t believe I haven’t thought of this. You have to do this detox thing I did. It’s an alien spa, you go through it, fwoos-s-s-ssh, lasers, bwaa-bwaa-bwaa, wheeew wheeew! Sucks everything out. Everything that was holding me back, everything bad, I mean, it just sluuuurp! Hahaha! Right? "
128,Jessica,"(Awkwardly) Cooooool. (She grabs her phone and looks at it. It's out of battery.) Oh, my God! I can’t believe this."
129,Morty,"Yeah, phones are awful, I downgraded to- (Goes to grab her phone but she interrupts him.) "
130,Jessica,"I totally forgot my I have a thing, and... "
131,Morty,Things are good.
132,Jessica,"You know what? Why am I doing that? That’s more rude than the truth. Look, I’m sorry, Morty. I just don’t think... "
133,Morty,Do not. Even. You have no need to explain. It’s all good. 
134,Jessica,I think you’d get bored with me. (Gets up out of her chair and leaves.)
135,Morty,"E-Exactly. Look, the sparks aren’t flying. This is what dating is for, you know? First date, no sparks. No damage, no worries. Life is a highway. We’re gonna ride it all night lonnngg! "
136,Morty," Gonna eat some ""crudite. Mmm! Is this organic? Mmm. (He looks around the restaurant.) All right. You know, the evening continues. (His attention is on this one girl who's sitting at the bar.) Okay, here we go."
137,Morty,"Ma’am, I’m afraid I have some bad news for you. Your money’s no good here. Haha! (To the Bar tender) I’ll I’ll get the next round, sir."
138,Stacy,Aren’t you a child? 
139,Morty,Only in the ways that matter. Morty.
140,Stacy,(Sigh.) Stacy.
141,Morty,"I’ve been watching you drink, Stacy. I get the feeling you’ve got a hard job. I wonder what it takes to please you. That’s the job I want Part time, full time, I want to be good at it, bad at it, I want to get promoted, fired, corner office, hostile takeover, workplace accident I’m on my knees, Stacy. Praying, worshipping, begging, whatever you want. (Sniff) What do you think about that? "
142,Stacy,(Turns to look at Morty.) Okay. Fuck it.
143,Morty,Tink.
144,Morty,(Kisses Stacy) Mm! Let’s ask my grandpa. He’s a scientist.
145,Morty,"Hey, Rick, are you familiar with ""Ben Wa"" technology? "
146,Rick,"(Get's up.) Morty, great news. I went back to the spa and they let me purchase the containment unit from their detoxifier."
147,Morty,Why? 
148,Toxic Rick,"(On the screen that's connected to the containment unit.) Because we’re coming home, bitch! "
149,Morty,What is this? 
150,Toxic Rick,"This is the parts of your pussy grandpa that keep it real. Oh oh, and I think you dropped something, too! (He grabs Toxic Morty.)"
151,Toxic Morty,"I don’t want to be on camera. I’m ugly and gross, please."
152,Stacey,Should I go? 
153,Morty,"You’re your own person, Stacy. "
154,Stacy,Then I’d like to stay.
155,Morty,"Rick, please tell me you’re not trying to put that stuff back inside of us."
156,Rick,"Morty, I’m sorry. That stuff is alive and it belongs with us. We yanked them from their homes and locked them in a can. (Knocks on the containment unit, knocking Toxic Rick over.)"
157,Toxic Rick,Motherfucker! 
158,Rick,See? They’re living in pain.
159,Morty,"That’s what they do, Rick, they live in pain. They are pain, you know? They they’re all the bad parts of us, which, by the way, includes our dishonesty, so how do you know this isn’t all some sort of crazy trick?"
160,Toxic Rick,"Oh, so now because I’m made entirely of toxins I’m also a liar? Fuck you, you little sociopath. (Grabs Toxic Morty again.)  You hear this, Morty? "
161,Toxic Morty,"Oh, everybody hates me. I can tell. Y-You all hate me. "
162,Toxic Rick,"(Puts him back down.) All right, shut up, Morty. Healthy Rick, are we doing this or what? "
163,Rick,"Yep. Sorry, Morty. I need you to step into the booth. (Opens the door to the booth.)"
164,Morty,(Shakes his head with his arms crossed.)
165,Toxic Rick,"Don’t negotiate with that little turd, dummy. You’re the Rick. You need to show dominance. Morty, booth, now. (Toxic Rick grabs Toxic Morty and shoves him into the booth. He gets in too, and closes the door.)"
166,Rick,"Booth! Come on, Morty."
167,Morty,Don’t touch me! 
168,Rick,"Morty, do the healthy thing and voluntarily retoxify yourself. (Rick grabs Morty as they both struggle.)"
169,Morty,Nooooo! 
170,Stacy,Is it wrong if I think this is kind of hot? 
171,Morty,"Let me out of here! Stacy, help! Open the door! "
172,Stacy,"I need to hear our safe word, Morty."
173,Morty,Sea Cucumber! Sea Cucumber! 
174,Rick,What are you doing? 
175,Stacy,"I’ll do anything for you, Morty."
176,Rick,No!
177,Toxic Rick,It worked! Haha! Yes! That idiot believed every word. Now let’s see how he enjoys living in that shit tank.
178,Toxic Rick,"He’s right behind me, isn’t he? (Looks behind him.)"
179,Toxic Morty,He’s in front of you.
180,Toxic Rick,Oh. (Rubs eyes.) My eyes are still adjusting.
181,Stacy,"(Through the screen.) Uh, is this like a sex dungeon? I guess I should’ve been paying attention."
182,Toxic Rick,"After 70 years of being bottled up inside a (Burp) sentimental jackass, I finally get to live my own life."
183,Rick,You said we were merging.
184,Toxic Rick,"I lied, dumbass! I lie about everything! Why would I ever re-merge with a pussy like you? "
185,Rick,So you were just gonna trap us in that tank? T-That was your plan? 
186,Toxic Rick,"Not was, motherfucker, still is."
187,Morty,"(Points to Toxic Rick.) Kill him, Rick! "
188,Toxic Morty,(Hides behind the door to the booth.) I don’t like this! This is scary! 
189,Rick,"(Gets up, ready to fight with his fists up.) All right, you asked for it."
190,Toxic Rick,"Did I ask for this? (Kicks Rick in the crotch. Rick groans in pain, grabbing his crotch.) Did I ask for this? (Grabs Rick's shoulders and repeatedly knees him in the crotch.) Huh? Did I? "
191,Groin System 6000,Assessing threat to groin.
192,Toxic Rick,Groin System 6000. Kill him! 
193,Groin System 6000,"(Faces Rick, then looks back.) That... is my groin’s user."
194,Toxic Rick,"Believe me, I got a lot more use out of that thing than he ever did."
195,Groin System 6000,You know what? Not my table. (Turns back into a belt buckle.)
196,Mrs. Pancakes,You do know me.
197,Summer,(Gasp.)
198,Summer,"What the hell, Grandpa Rick? "
199,Toxic Rick,"Fuck you, Summer! "
200,Rick,"Sorry, Summer! "
201,Rick,"Okay, okay, take it easy. Don’t do it."
202,Toxic Rick,I love you. Good boy. Daddy’s little boy.
203,Rick,"Summer, get out of here! Go! "
204,Toxic Rick,"Oh, who’s that? "
205,Toxic Rick,"(Burp) Who’s that over there? Oh, no."
206,Toxic Rick,"You see the bad man in front of you? You’re a good little boy, you’re gonna get him. You’re gonna get him."
207,Toxic Rick,"Ahh! Son of a... (He runs up to a bookshelf, pushing the books over to find a book that scans him and opens up to give him the same type of injection gun. He injects himself and shoots it at the monster, right before the injection he got took effect and a naked baby Rick bursts through his chest, killing him. It grows to Rick's normal age.) (The monster alien turns around and runs towards Rick, right before naked toxic Rick bursts through it, killing it.)"
208,Toxic Rick,"Nice try, asshole."
209,Rick,We can resolve (Huff) our issues. We don’t need to resort to over-the-top- Aah! 
210,Toxic Morty,"I-I did it, Rick. I got the tank! I-I’m a piece of shit, but I got the tank! "
211,Toxic Rick,"You’re going in that tank, motherfucker. You’re gonna (burp) live in that toxic shit wasteland like I had to do! "
212,Toxic Morty,Ahh! Ow! (Toxic Morty can't control the ship as it starts crashing all around the living room.) (Rick and Toxic Rick duck to avoid it. It eventually jams into a wall.)
213,Toxic Rick,"That’s right, motherfucker! You’re going in that fucki- "
214,Beth,(Confused) Dads? 
215,Rick,"Okay, just Just leave her out of it."
216,Beth,What’s going on? 
217,Toxic Rick,"All right, fuck this. Time for plan B If I can’t trap you in a toxic world, (Climbs up to the ship, grabs Morty and throws him out.)"
218,Morty,Ahh!
219,Toxic Rick,"I’ll just make the whole world toxic. (Flips Rick off and crashes the spaceship through the roof, flying away.)"
220,Rick,"It’s okay, girls. I-I’m so sorry I put us in danger with some of my behavior. I-If you’d like I can go out in the g-garden, pick some fresh basil, and make us a nice Scallopini."
221,Beth,What did the booger version of you mean when he said he was going to make the whole world toxic? 
222,Rick,"Believe me, sweetie, that man’s motivations are a mystery."
223,Morty,"Screw that, Rick. We got to stop him. What’s the last thing you’d think about doing with that tank thing? "
224,Rick,"(Walks up to Morty and bends down near him) Morty, I appreciate what you’re trying to do, but it’s not our place, you know, to pick and choose which world gets saved from what apocalypse. Our our toxins have as much a right to their worldview as-"
225,Rick,"Morty, how is it healthy to slap me? "
226,Morty,"Obviously my version of health is a hell of a lot different from yours, you useless old turd."
227,Rick,Wait. That’s it. (Gets back up.)  How could that detox machine know the difference between healthy and sick for everything that goes through it? It can’t. It must be by the individual’s own definition of toxicity. That means... 
228,Beth,Dad! 
229,Morty,"What the What the hell, Rick? "
230,Rick,(Grabs Morty and runs.) I’ll explain on the way.
231,Toxic Rick,"This ""Moon Tower,"" Morty, (Burps) is the perfect height and metallic composition for the (burps) amplification and beaming of toxic energies. What do you think about that, Morty? Are you excited about that, Morty? "
232,Toxic Morty,"Oh, man. I’m just freaked out. I-It’s too high up here."
233,Toxic Rick,"Once I flip this switch, the entire world is gonna be just as toxic as us, baby. (He pulls the lever.)"
234,Priest,As we praise our loving Father- 
235,Priest,(Rips off his shirt.) God is a lie! We made him up for money! 
236,Man,"(Takes off the mouse head.) Santa Claus isn’t real. (Kicks a boy into the pool right before the kids start stabbing the guy with forks and knifes, as he bleeds everywhere.) You were all mistakes! "
237,Toxic Rick,"Hahahahahaha! We fucking did it, Morty. Put your fucking hands in the air.  (Grabs Toxic Morty's arm and lifts it.) Yeah, you little piece of shit."
238,Rick,Remember me? 
239,Toxic Rick,Didn’t you learn last time that you can’t beat me? 
240,Rick,"Yeah, I did. And then I learned something else. (Pulls a gun out of his lab coat.) This."
241,Toxic Morty,Ahh!! 
242,Rick,"That bullet is laced with an encrypted nanobotic virus that will disintegrate your Morty in about, ah, 20 minutes."
243,Toxic Rick,You think I give a shit? 
244,Rick,"I know you give a shit, dummy. Because I know I don’t. Here’s another thing I know. The decryption key that neutralizes the virus. (He pulls put an injection with a tube to the other injection part.) You want it? Come and get it. Merge with me and you’ll know how to save him."
245,Toxic Rick,"Pfft. Come on, man. I’ve been trapped in your pussy brain for 70 years of delusions, but this is the all-time weakest bluff that I’ve ever-"
246,Toxic Morty,Ow-Ohh!! 
247,Toxic Rick,(Dodges the bullet.) Jesus Christ! What are you doing?! 
248,Morty,He’s cutting your time in half. 10 minutes.
249,Toxic Morty,Ohh! It hurts! 
250,Toxic Rick,What is your problem? 
251,				Rick,"Oh, I had all my problems removed my entitlement, my narcissism, my crippling loneliness, my irrational attachments."
252,Rick,"They must be somewhere. They ain’t over here, bro."
253,Toxic Rick,I’m not going back in there! 
254,Rick,"Honestly, I don’t care either way. I hate having you in me. And when I say ""honestly"" you can believe it, because we both know I’m too healthy to lie. Watch."
255,Toxic Rick,"All right! Knock it off! You’re not impressing anyone. (He kneels down and holds Toxic Morty.) Morty, not that I give a shit, but are you okay? "
256,Toxic Morty,"Jesus Christ, it hurts."
257,Toxic Rick,"Relax, quit your bitching. Y-You’re gonna be fine. Grandpa’s here."
258,Rick,Hahahahahaha.
259,Toxic Rick,You think that’s funny? 
260,Rick,"Y-You got to have a sense of humor about these things. Oh, wait, you can’t. You’re literally incapable of seeing the bigger picture. I guess it’s just funny because you’ve never done anything but complain about me being in charge, but if I ever gave you the wheel we’d be dead in five minutes."
261,Toxic Morty,"Ah, Rick?"
262,Rick,"You poor, dumb, sick animal."
263,Toxic Morty,Augh... Rick?
264,Toxic Rick,"Ahh! (Gets up and walks towards Rick.) Just do it! Just do it, you piece of-"
265,Rick,"Aaahhh! I’m back, baby! (Dances around.) Regular Rick! Master of both worlds! Check it it out! (Farts in Morty's face.) Excuse me. (Walks up to the lever.) Now we’ll just reverse this hacky toxicity beam. Man, I really over think shit when I’m angry."
266,Priest,God is not a lie.
267,Crying boy,Mommy! Mommy!
268,Rick,"(Looking around with binoculars.) Ha! All right, Morty, now it’s time we re-merge your little ass."
269,Morty,"You’re a better man than me, Rick. I’m healthy enough to admit that! "
270,Rick,That kid is a real piece of shit.
271,Toxic Morty,"(Moaning in pain.) Y-Y-You’re gonna save me, right? "
272,Rick,"(Picks up Toxic Morty.) Part of me wanted to, Toxic Morty. Part of me really wanted to. (He sticks the injection into Toxic Morty.)"
273,Worker,"(On the phone.) I’m telling you, these shares are hot."
274,Morty,"(Also on the phone.) Duane, Duane, Duane, I get it, now can you get me? Have I ever lied to you? (Grabs an apple on his desk.) That’s right, and ask around, I never do, Duane."
275,Morty,"Let me put this real simple. This stock is a beautiful redhead, recently single, not looking to date but ready to fall in love, and fate has put her locker two down from yours, Duane Two lockers down. (Winks at two female workers. They both giggle.) So step up or step off, Duane. Blue pill or red pill, what’ll be, bro? Totally understand, Duane. You’re the boss. (Stops the call.) Heinholz Biotech Million and a half at thirty-three. (Bites the apple as everyone cheers and throws their papers.)"
276,Worker in a red shirt,(Catches the apple.) Heh.You little fucking monster.
277,Morty,"Mmm! Is this organic? Mmm! (Morty's phone rings, and he answers, as he walks up to his window at the view.) Go for Morty."
278,Jessica on the phone,"Hi, Morty. It’s Jessica. Look, can we just talk for a minute? "
279,Morty,Is that how long it takes for Rick to trace my location? 
280,Jessica,"Come back, Morty. I miss you."
281,Morty,You miss the old me. You miss someone that loved you so much you never had to love ‘em back.
282,Jessica,How do you know I don’t want to love you? 
283,Morty,Because I’m not sick. (Presses a button.)
284,Jacquelyn,(Sits at the bench.) Ex-girlfriend? Should I be jealous? 
285,Morty,(Puts his phone on the bench.) There’s nothing to be jealous of.
286,Jacquelyn,(Sigh) I just realized that I’m scheduled to speak at that fundraiser on our date night. I can cancel.
287,Morty,We’ll be together. That’s a date.
288,Jacquelyn,"You are the perfect man. (Notices Morty's phone.) Oh, sweetie, (Picks it up to show Morty.) I think you hit the wrong button. You didn’t hang up."
289,Morty,Huh. How ‘bout that? 
290,Rick,"Sorry, tiny American Psycho, (Holds up the injection.) time to take the opposite of your medicine."
291,Morty,Do what you got to do.
292,Morty,"Oh! Ow! Ahh! (Eventually, Morty gets up.)"
293,Jessica,"So, how do you feel, Morty? "
294,Morty,"Ah, geez. I’m miserable."
295,Rick,Am I good or what? 
296,Morty,"I guess it’s worth it, though, to know how much you care."
297,Jessica,"Care? Me? Morty, I’m fine with you. I only did this for him. (Points at Rick.)"
298,Rick,"You lying bitch. She kept coming to our house, Morty, and kept asking me. ""Did did d-did you get a new Morty yet?"" "
299,Jessica,Because you kept drunk dialing me and crying about it.
300,Rick,I wasn’t crying! 
301,Morty,"Jacquelyn, I I-I-I wasn’t who I said I was."
302,Jacquelyn,You weren’t a 14-year-old boy from the Midwest who ran away from his family and capitalized on his lack of conscience by becoming a stock broker? 
303,Morty,"Oh. I guess I was pretty up front about that, wasn’t I? "
304,Jacquelyn,You were up front about everything. You were my soul mate.
305,Morty,"Well No-Not anymore. I’ll, um Y-You can keep the apartment, and and and, uh the drones."
306,Rick,She can’t keep the drones. They turn into a little Voltron robot. They’re awesome.
307,Rick,You can’t keep the drones.
308,Girl 1,"So, how was your date with Brad? "
309,Jessica,It wasn’t a date. We were just having lunch.
310,Girl 2,"You guys are getting back together, aren’t you? "
311,Morty,"(Looks down, sad.)"
312,Rick,"(Comes out of nowhere.) Morty, I need your help on an adventure. Eh, ""need"" is a strong word. We need door stops, but a brick would work, too."
313,Morty,Okay.
314,Jessica,Morty.
315,Morty,(Morty stops and looks at Jessica and smiles.)
316,Jessica,Good to have you back.
317,Girl 1,"Have you ever been peed on before? Oh, my God. Yum."
318,Credits song,"Hey, did you ever want to hold a terrifold? I got one right here Grab my terri-flap Squeeze it Grab it, squeeze it Tug on my terri-flap Hey, I want to take you to The terrifold dance Wanna come with me? You can grab my holdie-folds Squeeze ‘em tight You son of a bitch. Suck my holdie-flappy folds Lick my flappy foldie-holes My terri-flaps in your mouth Suck my flaps, you piece of shit. Whoo!"
319,Man,"Although only a handful of moon towers remain today, they were popular in the late 19th century. An entire town could be illuminated by... (He sees the containment unit.)  What the hell is this? (Out of curiosity, he presses a button, releasing toxin gas, and slimey Stacy. The man backs away, and accidentally falls off the tower, screaming all the way down.)"
320,Stacey,Sea Cucumber! Sea Cucumber!!
