index,name,line
33,Rick (C-137),"Geez, you’re easy to impress. Yeah, most timelines have a Rick and most Ricks have a Morty. This place is a real who’s-who of who’s you and me."
34,Rick Salesman 1,"Turn your boring old Morty into a hot fashion statement, with some Morty dazzlers!"
35,Rick Salesman 2,"Hey, check this out!"
36,Morty Doll,Show me the Morty!
37,Rick (C-137),Dumb.
38,Rick Salseman 3,"‘Scuse me, sir, is your Morty insured? You know, every year hundreds of Mortys are injured in-"
39,Rick (C-137),"Back off! Not my cup of tea, this place."
40,Rick (C-137),I say the point of being a Rick is being a-Rick. 
41,Rick 1,"Save your anti-Rick speech for the council of Ricks, terror-Rick!"
42,Rick (C-137),"Hey, save your Rick rules for the [belches] sheep-Ricks, Rick-pig!"
43,Rick 1,"Fuck me, pal."
44,Rick (C-137),"Fuck you? No no no no no, fuck me!"
45,Rick Council 1,Bring up the holograms!
46,Rick Council 1,"Twenty-seven Ricks brutally murdered in their own timelines. An unprecedented Rick-icidal epidemic. What say you, Earth Rick C-137?"
47,Rick (C-137),You think I did this? Why am I the first Rick you pull in every time a Rick stubs his toe?
48,Rick Council 1,You [belches] have a history of non-cooperation with the council. 
49,Rick (C-137),"Yeah, so does the scientist formerly known as Rick! Wh-wh-wh-why isn’t he here in handcuffs?"
50,Rick Council 1,Because he’s dead too!
51,Rick crowd,No!
52,Rick Council 1,"Who else would you have us question? You fit the profile. Of all the Ricks in the central finite curve, you’re the malcontent. The rogue."
53,Rick (C-137),I’m the Rick. And so were the rest of you before you formed this stupid alliance. You wanted to be safe from the government so you became a stupid government. That makes every Rick here less Rick than me. 
54,Rick crowd,"(Can you believe this guy? This guy needs to get out of here, etc. Ad lib)"
55,Rick (C-137),"Yeah, murmur it up, d-bags. Now if you’ll excuse me, I’ve got pancakes back home with syrup on top of them. They’re about to hit that critical point of syrup absorption that turns the cakes into a gross paste. And I hate to get all Andy Rooney about it, but I think we all like fluffy discs of cake with syrup on top! And I think we also like to be accused of crimes when there’s evidence! So as they say in Canada, peace oot!"
56,Rick Council 1,Evidence? Good idea. Scan his portal gun!
57,Rick (C-137),"Oh, come on. Don’t look at another man’s portal gun history. We-we all go to weird places. "
58,Rick Council 1,"Yes, but it appears you alone have been going to the exact timelines and locations in which the murders occured!"
59,Rick (C-137),What? That’s Rick-diculous. I’m obviously being set up! 
60,Rick Council 1,"Earth Rick C-137! The council of Ricks sentences you to the machine of unspeakable doom, which swaps your conscious and unconscious minds, rendering your fantasies pointless while everything you know becomes impossible to grasp. Also every ten seconds it stabs your balls."
61,Rick (C-137),I’ve heard enough.
62,Rick (C-137),"Run, Morty!"
63,Crowd rick,"Uh uh, not you!"
64,Morty (C-137),Aaaaah!
65,Armed Rick 1,Nooo!
66,Armed Rick 2,Arrrrgh! Ahhhh!
67,Armed Rick 3,Aaaah!
68,Armed Ricks 4 and 5,Oof!
69,Morty (C-137),Oh! Oooh!
70,Pizza 1,"Yeah, I’d like to order one large person with extra people please."
71,Pizza 2,"White people. No no no no no, black people. And hispanic on half."
72,Phone 1,"Yes, I’d like to order one large sofa chair with extra chair please."
73,Phone 2,"High chair. No no no no no, recliner! And wheelchair on half."
74,Armed Rick 6,They could have gone into any one of these.
75,Armed Ricks,"(Ugh, son of a-, aw geez, aw man, we lost him, etc. Ad lib)"
76,Sofa 1,"Yeah, I’d like to order one large phone with extra phones please."
77,Sofa 2,"Cellphone. No no no no no, rotary! And payphone on half."
78,Rick,That’ll keep ‘em [belches] busy for a while.
79,Morty,"Those guys were wrong, right? You don’t- you wouldn’t kill yourself… y-yourselves?"
80,Rick,"‘Course not, Morty! How could that profit me? Someone out there is killing Ricks, and the council ain’t gonna stop thinking it’s me until we clear our names."
81,Rick,By finding the real Rick killer.
82,Morty,"I’m scared, Rick! Maybe we should go home and stockpile weapons like that show Doomsday Preppers."
83,Rick,"Not really my style, Morty. Besides, your home is most likely swarming with Ricks right now. "
84,Rick 1,"Alright, listen, Jerry. If Rick calls, this device is going to trace his location. You just gotta keep ‘em on the phone for thirty seconds or longer. "
85,Beth,Who wants lemonade?
86,Rick 1,"Oh yeah! Mmm! Oh, delicious!"
87,Rick 2,"Beth, [belches] you’re a treasure. "
88,Rick 3,"I have a Beth just like you in my [belches] reality, except you know what? She’s not as brilliant or [belches] attractive!"
89,Beth,"Aww, thank [belches] you!"
90,All Ricks,Ohohoho! She did it! She did it!
91,Jerry,"Uh, hello? "
92,Rick (phone),"Hey Jerry, it’s Rick."
93,Jerry,"Rick! Heyy. Haha, what’s- what’s up?"
94,Rick (phone),"So listen, the heat’s on and [belches] there’s nowhere left to turn so Morty and I are just going to fly my spaceship into a black hole."
95,Jerry,What?
96,Rick (phone),"Is that cool with you, dog?"
97,Jerry,"Rick, no! Mortyyyy!"
98,Rick 4,I got it! The call’s coming from… inside the house!
99,All Ricks,"[laughing] (Look at his face! I can’t believe our daughter married you, too easy, etc. Ad lib)"
100,Rick,The Ricks are probably gonna waste some time messing with Jerry. They won’t be able to help themselves. But as soon as they get bored they’ll be on to us.
101,Chair waiter,"Phones á la clams, and phonesgetti with phoneballs. Anything else?"
102,Rick,"Yeah, more phonesticks please."
103,Phone waiter,"Right away, sir."
104,Morty,"You know Rick, when I first saw all those Ricks and Mortys, I thought ‘gee, that kinda devalues our bond.’ But then I realised that just means that our relationship must be pretty special to span over all those different timelines."
105,Rick,"Yeah, it’s gotta be that way. You’re a camouflage."
106,Morty,"Camouflage? Wh-wh-what are you talking about, Rick?"
107,Rick,"Ricks have a very distinct and traceable brainwave due to our genius. The best way to hide from an enemy’s radar is to stand near someone with complementary brainwaves that make ours invisible. See, wh-wh-when a Rick is with a Morty, the genius waves get cancelled out by the uh, [clears throat] Morty waves."
108,Morty,Um… because… our personalities are so different?
109,Rick,"Oh, shit dog! My portal gun was hacked remotely Morty, obviously by the real killer to frame me. But I was able to trace the signal. Come on, let’s go!"
110,Rick (C-137),Uh-oh!
111,Rick 1,"‘Scuse me, we’ve tracked a pair of dangerous criminals to this exact location. They look exactly like us, so in order to avoid confusion I’m going to mark us each with a red X right now. That way if someone has a gun and we both tell you to shoot the other one because they’re the evil one, you’ll know who’s lying. "
112,Rick 2,"Hey, check it out!"
113,Rick 1,Dammit!
114,Chair waiter,"Hey, you didn’t pay your bill!"
115,Rick 1,The red X! Red X!
116,Rick,"Hey, it’s a good thing that space outlet had labcoats and your favourite kind of shirt in stock, huh Morty?"
117,Morty,"Yeah, Rick. I-I heard you the first time. You don’t have to keep saying it over and over and over."
118,Rick,"Man, this place is wayyy off the grid. This guy does not wanna be found."
119,Morty,"Well, if he’s a Rick, doesn’t he just have to stand by a Morty to hide? I mean, isn’t that what Mortys are? Human cloaking devices?"
120,Rick,"Morty, you’re making a bigger deal out of this than it is. "
121,Morty,"Oh my god, Rick, look! There’s a bunch of people strapped all over that building!"
122,Rick,"Not people, Morty. Mortys."
123,Morty (C-137),Oh my god… wh-why would somebody do this? It’s horrible!
124,Rick,"Well, one Morty’s enough to hide from the bureaucrats. But you g- you get a whole matrix of Mortys and put ‘em in agonising pain. That creates a pattern that can hide even from other Ricks, motherfucker. I fiddled with a [belches] concept like this once."
125,Rick,"On paper, Morty, on paper! I wouldn’t do this, it’s barbaric overkill. I mean, you could accomplish the same result with like five Mortys and a jumper cable. [pauses as Morty glares at him] Which I also wouldn’t do! I’m just saying, it’s bad craftsmanship."
126,Beth,Coffee time!
127,All ricks,(Yeah! That’s what I like to hear! etc. Ad lib)
128,Jerry,Ugh.
129,Doofus Rick,Hi Jerry! 
130,Jerry,"Leave me alone, I’m working!"
131,Doofus Rick,"Oh, you are? Wh-wh-what do you do?"
132,Jerry,Ugh. I’m- I’m in between advertising jobs.
133,Doofus Rick,"Advertising? Wow! So, people need help figuring out what to buy and then y-you help them?"
134,Jerry,"W-well, it’s a little more complicated than that…"
135,Doofus Rick,"Well, I mean, you do it, and you seem like a guy that really has it all together!"
136,Jerry,"[Looks around for hiding Ricks] Dude, are you… wh- you’re being a dick, right?"
137,Doofus Rick,"Oh gosh, wh- I hope not! I-I-I-I wouldn’t want to offend you in any way!"
138,Jerry,You’re really a Rick?
139,Doofus Rick,Ohoho! Y-of course I am! Just as much as my Morty’s a Morty!
140,Jerry,"Hey, he looks a lot like Eric Stoltz from the movie ‘Mask.’ You know, the one with Cher in it?"
141,Doofus Rick,"That’s right, Jerry! He-he’s from a reality where everyone is Eric Stoltz mask people! He’s Eric Stoltz mask Morty! They assigned him to me because… I never had any kids of my own. But if I did, boy, I’d love ‘em &nbsp;if they were as smart and as successful as you are, Jerry."
142,Rick 1,"Hey, get a load of this! Jerry’s hanging out with doofus Rick. "
143,Rick 2,"Haha, this is perfect. "
144,Doofus Rick,I’m not doofus Rick! I’m Rick J-19-Zeta-7! 
145,Rick 1,"Oh, is that the timeline where everybody eats poop? Jerry, you know this guy eats poop, right?"
146,Doofus Rick,Hey! I don’t eat poop! Y-you guys are always so mean to me!
147,Rick 1 and 2,[laughing]
148,Doofus Rick,"I guess it’s only fair to tell you now, Jerry… I’m the worst Rick of them all."
149,Jerry,"According to who? Other versions of you? If I’ve learned one thing, it’s that before you get anywhere in life, you gotta stop listening to yourself. "
150,Doofus Rick,"Wow, you really are wise, Jerry. I-I guess that’s why you work in advertising!"
151,Jerry,The fact that you feel that way makes you the best Rick of them all.
152,Morty,You don’t care about me at all! I’m no different than that jacket you’ve got on! Y-y-or-or your stupid portal gun! I’m just a tool! I-I’m just an object! 
153,Rick,"Hey, it’s your choice to take it personally, Morty. Now for the love of god, be quiet! The point of this is to get the drop on the guy! "
154,Morty,"You know what Rick, I’ll tell you something! I’m more than a human shield! "
155,Rick,"Yeah, that’s right! You are! You’re a perfect impenetrable sheet of human armour, Morty! Because you’re as dumb as I am smart! Which is why when I say ‘shut up’ it’s really good advice."
156,Rick,"Great, nice work, Morty. "
157,Rick,Urrgh.
158,Evil Rick,"Ooh, look at you, C-137! You’re- aren’t you a tough customer? "
159,Rick,"The slow clap? Really? Kinda played out, dude."
160,Evil Rick,"Not in this dimension it isn’t. In fact, hah, I invented it and nobody else has ever even done it here before. "
161,Rick,Well lah-dee-dah. [slow claps]
162,Evil Rick,"Hey, that’s mine!"
163,Rick,"I don’t like the look of that Rick, Morty. We gotta escape."
164,Morty,"I’m not gonna help you, Rick. Y-you’re a monster. "
165,Rick,"Don’t be Rickdiculous, Morty."
166,Morty,W-will you stop saying that? It’s stupid.
167,Evil Rick,Take his Morty away.
168,Evil Morty,Come with me.
169,Morty,"Yeah, gladly. Geez man, Ricks huh?"
170,Morty,"Hey man, you seem to know how this place works. Is there any way we can… shut down that grid and rescue all those Mortys out there?"
171,Evil Morty,It would be pointless. Mortys have no chance of defeating a Rick.
172,Evil Morty,In here.
173,Rick,"Yeah, yeah, looks like payday at Neverland ranch in here. Zing!"
174,Lobster alien,Hehehehehehehehehe.
175,Rick,That guy got it.
176,Evil Rick,"Ah-ah Rick, quiet. You’re missing my symphony."
177,Rick,"Hey, I’ll take it over Mumford and Sons. Zip!"
178,Lobster alien,Hehehehehehehehehe.
179,Rick,This guy is on it!
180,Evil Rick,"He’s not laughing at your dumb jokes, Rick. That’s just a random noise it makes every ten seconds."
181,Lobster alien,Hehehehehehehehehe.
182,Rick,Awww.
183,Evil Rick,"See, Rick, you’re not as clever as you think you are. I wanted you to find me. We’re not so [belch] different, you and I."
184,Rick,"Yeah, duh!"
185,Evil Rick,"See this right here, Rick? I crunched the numbers, I created a spectrum of all the Ricks. I listed ‘em out from most evil to least evil. Here’s where I am. And look at right here’s where you are, Rick. This guy right here? Super weird."
186,Rick,"I get it. So you want me to team up with you to take down the council of Ricks, right? Is that where you’re going with this? ‘Cause that’s where I’d be going."
187,Evil Rick,"Please. I think I’m doing pretty good on my own. I’m simply going to download the contents of your brain, and then kill you."
188,Doofus Rick,"Okay, if we add a little more titanium nitrate, and just a tad of chlorified tartrate"
189,Jerry,It’s incredible what a gifted mind can accomplish when priorities are in order!
190,Doofus Rick,"Well, come on, I can’t take all the credit, Jerry. It was your idea. C’mere Jerry!"
191,Jerry,"Hey, uh. C’mere, uh. I-I wanna show you something. "
192,Jerry,"Okay, look. Everybody makes fun of me for getting these, but… you’re a genius scientist, what do you think? There’s little R2D2s where the George Washingtons should be!"
193,Doofus Rick,"You know Jerry, I’m not gonna tell you that these will increase in value, or even hold their current value. The truth is… you bought ‘em ‘cause you like ‘em. They have value to you. That’s what matters."
194,Jerry,(tearing up) How long are you staying?
195,Doofus Rick,Until we find your Rick.
196,Jerry,(hugging doofus Rick) I found mine. I found mine.
197,Morty (C-137),Help! 
198,Religious Morty,"There is no escape, my son. We will find our peace in the next world."
199,Morty (C-137),So what? Y-y-y-y-you’re just going to give up? 
200,Religious Morty,We’re giving in to the power of the One True Morty. One day he will return!
201,All religious Mortys,Praise the One True Morty!
202,Morty (C-137),"Alright Mortys, listen up! My name is Morty Smith, from Earth dimension C-137! I know you’re scared, because I’m scared, but that’s no reason to accept our fate. We’re Mortys! We’re not defined by our relationships to Rick! Our destiny is our own!"
203,Morty 1,This sounds like something the One True Morty might say. I’m sick of being a human shield! I-I-I-I wanna be a gardener!
204,Morty 2,"I wanna write really crazy, intense action novels!"
205,Hammer Morty,I’m more than just a hammer!
206,Religious Morty,He is the one true Morty! The one true Morty!
207,All Mortys,Hooray!
208,Lobster alien,"Hey, keep it down!"
209,All Mortys,Raaaaugh!
210,Evil Rick,"You’ve lived quite a life, Rick. It’s a real shame you’re not gonna be around to see it through."
211,Evil Rick,You’re crying? Over a Morty? 
212,Rick,"No, I’m just allergic to dipshits."
213,Evil Rick,"Ugh, pathetic. We both know that if there’s any truth in the universe, it’s that Ricks don’t care about Mortys."
214,Evil Rick,"Do your worst, you little bastards! Kill me! Do it! Do it!"
215,Rick,Morty! Get me out of this! Come on!
216,Morty (C-137),You’re lucky I’m not a Rick.
217,Rick,"Point taken, but this is [belches] no time for arcs. "
218,Rick 1,"Yeah, hello?"
219,Rick (C-137),"Hey, what do me and O.J. not have in common? "
220,Rick 1,Huh? Wh-who is this?
221,Rick (C-137),"I found the real killer, biitch! Get over here!"
222,Rick 1,Yo ding-dong! We’re done here. Time to go. 
223,Doofus Rick,"Well Jerry, I [belches] guess this means goodbye. "
224,Jerry,"W-w-well, does it have to? Heh, you, you look just like Rick. We could maybe… you know… get rid of him? I’m not saying kill him, necessarily, I-I’m also not saying necessarily not kill him, but-"
225,Doofus Rick,"Jerry. W-we both know it wouldn’t work. It’s time to go back to our lives. I love you, Jerry. I love ya."
226,Morty (C-137),Wh-wh-what’s gonna happen to all these Mortys?
227,Council Rick 1,"They’ll go back to their families, attend school regularly, play video games, date girls… poor little Rickless bastards."
228,Council Rick 1,"Earth Rick C-137, the council apologises for its false accusation. And in the way of reparations for our terrible mistake, we would like to compensate you with this voucher for a free replacement Morty, in the event that [belches] your current [belches] Morty should-"
229,Rick,"Uh, guys? Not a good time. Come on, Morty, let’s hit it."
230,Morty,"Is it time for arcs yet, Rick? I did a pretty great job back there for a human cloaking device. Saved your ass."
231,Rick,"Alright, Morty, don’t break an arm jerking yourself off."
232,Morty,"Man, I can’t believe you, Rick! That right there! Tha-that was a great opportunity to show a little humanity. You know? To connect with me a little?"
233,Rick,"Hey Morty, you want connection? Go be part of some stupid club like all those dumb Ricks. You know, maybe I don’t connect because I’m the Rickest Rick there is. And you know, it would [belch] go without saying that the Rickest Rick… would have the Mortyest Morty."
234,Morty,"It would go without saying, huh?"
235,Rick,"Yeah, it would. Did you hear me say it?"
236,Morty,Nah… (to himself) The Mortyest Morty…
237,Rick,"Just don’t get too big for your loafers, Buster Brown. A cocky Morty could lead to some big problems. Could be a real bad thing for everybody."
238,Morty,"Oh yeah, how’s that?"
239,Rick,I-I-I’ll explain when you’re older.
240,Rick 1,What a mess…
241,Rick 2,Pride cometh before the fall. I guess he got what he deserved.
242,Rick 1,What is that?
243,Rick 2,Hand me the laser defibrillator. 
244,Doofus Rick,"Hey guys! Uh, c-can I help?"
245,Rick 2,No! Go clean the toilets! Maybe you’ll make friends with some turds!
246,Rick 1,You make us ashamed to be ourselves!
247,Rick 1,"My god! I’ve seen this technology before! This Rick was being controlled remotely, puppeteered by somebody else. This is the receiver!"
248,Rick 2,"Yeah, but where’s the transmitter?"
249,Rick,"Wubbalubbadubdub! Oh. Hey Jerry. Wh-wh-what are you doing in my room, buddy?"
250,Jerry,"Nothing! I was just, um, checking the smoke detectors."
251,Rick,"Alright. Okay, get out. "
252,Rick,"What’s that dipshit doing out there? Are you friends with him? You know he eats his own shit, right? Oh my god, this is rich! I’ve got like [belches] ten Ricks to call right now!"
