index,name,line
169,Rick,What the fuck? You can turn into ice?
170,Ice-T,"My story begins at the dawn of time in the far away realm of Alphabetrium. There, every being is a letter of the alphabet. But I was frozen and exiled to the cosmos by my elders as punishment for not caring enough about anything. Earth is just one of the many stops on my lifelong journey with no destination. So you better believe I don’t care if it blows up! Cause I’ll just be ice, floatin’ through space, like a comet!"
171,Rick,"Take it from me, Ice. *burp* You can’t just *burp* float around space not caring about stuff forever."
172,Ice-T,"Pshhhh. Man, watch me. Good luck, Rick."
173,President,"Ok, things are getting out of hand. I better make sure Rick has everything he needs to “get schwifty.”"
174,Nathan,"Oh, for God’s sake, that’s enough."
175,President,"What the hell are you doing, Nathan? I’m the goddamn President of the United fuckin’ States!"
176,Nathan,"I’m setting the nuclear option to launch one minute into Earth’s performance. And you, Mr. President, I hope you like being hit in the face with a gun!"
177,President,"Wait, wait, wait, why-why --"
178,Birdperson,I believe I can access the history of Rick’s gun and help you get back to him.
179,Morty,"But can you help me get to my family? You know, at my house?"
180,Birdperson,"Is your intention to abandon Rick using his own portal gun? In bird culture, this is considered a dick move."
181,Morty,"All of Rick’s moves are dick moves! Wh-what am I eating? What is this, bird seed?"
182,Birdperson,It is random debris. I found it in my carpet. I don’t know what humans eat.
183,Tammy,You know what THIS human eats!
184,Birdperson,"Don’t be gross, Tammy."
185,Tammy,(leans over to Morty and whispers) Bird… dick.
186,Morty,"Tammy… gross. Birdperson, you always stick up for Rick, but he doesn’t care about anyone but himself. He doesn’t think about the consequences of anything he does."
187,Birdperson,"And as a result, he has the power to save or destroy entire worlds. And he is the reason you and I know each other. And the reason I’m alive at all."
188,Morty,What’s that? Who’s that baby?
189,Birdperson,"Morty, suppose you could retrieve your family from Earth but had to abandon Rick. I could give your loved ones shelter on Birdworld, even jobs, possibly as worm ranchers. How often do you think you might look up at the stars and wonder what might have been had you just put your faith in Rick?"
190,Cromulon,"That was Chunky Tunk with “Full Ming Mong, Empty Gorp Dorp.” Up next, planet Earth!"
191,Morty,Oh God! We’re up?!?!
192,Principal Vagina,"Jerry and Beth, your family is a golden example of what Headism has to offer the world."
193,Beth,The world?
194,Principal Vagina,Headism is a hit. We’re taking it worldwide and would like Jerry to be our church’s “Head” of Advertising.
195,Jerry,You… would?
196,Principal Vagina,"Beth, we’d like to promote you from horse surgeon, straight past human surgeon, to “Head” of Medicine."
197,Beth,That’s my dream! That’s my dream.
198,Jerry,"Thank you. This is all so overwhelming, but, uh… we can’t."
199,Beth,Absolutely not.
200,Principal Vagina,I’m sorry?
201,Beth,"We’ve been waiting 16 years for our daughter to respect us, but the key is, it has to be “our” daughter, not this person she’s become."
202,Jerry,We’ll take our chances raising her without fancy new jobs outside of a potato-based religion. (turns and puts his hands on Beth’s shoulders) And you know what? I’m sick of pretending that we’re together because of the kids in the first place! I married you because you’re the love of my life!
203,Beth,"(puts her hands on Jerry’s sides) And I‘m lucky to have you and I never tell you that! You know, we will come out of this stronger as a family!"
204,(Cut,Summer has tied Beth and Jerry to ropes and balloons outside.)
205,Beth,"Please don’t do this, please don’t do this! Summer!"
206,Jerry,"Summer, listen carefully. I stole a paper clip and I have it in my cheek but I don’t know what to do with it and it hurts."
207,Summer,You’re going to be ok! (ties another balloon to them) You will come back as babies!
208,Jerry,I AM a baby! I’m a baby NOW!
209,Morty,Hello? Is anybody here? (looks through the studio window and sees the President tied up) Mr. President!
210,President,This is Bluebird. Code tango-niner-alpha. Abort launch. Abort! Hello? (releases button) He’s blocked me out.
211,Morty,"Sir, I need to get to the stage and help Rick get schwifty!"
212,President,"It won’t matter how schwifty you get, Morty. The General’s got nukes set to launch halfway through Earth’s song!"
213,Morty,Oh my God! C-c-can you fly a Blackhawk?
214,President,Can the Pope’s dick fit through a donut?
215,Morty,"Uhhh, I’m not sure?"
216,President,Exactly!
217,Cromulon,SHOW ME WHAT YOU GOT.
218,Rick,"Ahem. (starts a low-key, bouncy song) Uhhh… lop-oo-lop-oo-lop-oo-dups, nop-oo-nop-oo-nop-oo-nuts."
219,Principal Vagina,Headward free now to rise!
220,Mr. Goldenfold,Hey! Look at the heads! Looks like the heads are gettin’ angry!
221,President,"I’m really bad at this, Morty! There are way too many buttons on this thing!"
222,Morty,"Mr. President, if I’ve learned one thing today, it’s that sometimes, you have to not give a fuck!"
223,Rick,"Nup-oo-nup-oo-nup-oo-nups… ooh, tough crowd."
224,Principal Vagina,I’m sure that has… that has nothing to do with this.
225,Summer,The heads are displeased! (She jumps and grabs Beth and Jerry’s legs.)
226,Ethan,Summer! (He jumps and grabs her.)
227,Rick,Morty!
228,Mr. Goldenfold,The heads love this! They love it when we DON’T kill the Smith family!
229,Principal Vagina,No! Stop that! You’re not allowed to interpret the will of the heads!
230,President,Call off the nuclear strike! This is the President. Stop the nuclear missile launch!
231,Nathan,Just launch the missiles!
232,Cromulon,BOO! NOT COOL!
233,Principal Vagina,I’m the only one that speaks to the heads!
234,Cromulon,DISQUALIFIED!
235,Mr. Goldenfold,The heads disqualified Vagina! Get him!
236,Cromulon,DISQUALIFIED! DISQUALIFIED!
237,All,Ice-T?
238,Ice-T,"That’s right, it’s me, Ice-T! I care now! You made me care more! With all due respect, I’d like to hear what Rick and Morty have to play."
239,Morty,"What do you say, Rick?"
240,Rick,I say… (grabs mic) Let’s do it!
241,Rick,All right!
242,Morty,Ohhhh yeahhhh!
243,Rick,"Come on, here we go!"
244,Morty,Ohhhh yeahhhh!
245,Rick,Say it with me!
246,All,Head bent over
247,Principal Vagina,Ohhh my GOOOOODDDD!!!
248,All,Head bent over (yeah)
249,Cromulon,"After 988 seasons of Planet Music, the Cromulons have decided to declare Earth the final winner and bring our musical reality show to a conclusion. Goodbye!"
250,All,"Yeah, we did it!"
251,Mr. Goldenfold,Did he just say “musical reality show”?
252,Jerry,"Yeah, it’s possible that we may have been correlating some things that weren’t actually related at all."
253,Principal Vagina,HEEEEELLLLPPPP!!!!!
254,Beth,We should go get him.
255,President,"I hope I can call on you again if we need you, Morty."
256,Morty,Sure thing! And I was kinda hoping that I could get a selfie with you?
257,President,"Actually, if you try to tell anyone what happened here, we’ll deny it and probably worse."
258,Morty,Understood.
259,Nathan,DIIIIEEEE!!!!
260,President,Why didn’t he turn into a snake?
261,Rick,"Trade secret, Mr. President. Particle beam in a wristwatch… snake holster on the leg."
262,President,I love this man!
263,"(On Alphabetrium, Ice-T enters a great hall containing his elders","a grey J, a gaseous F with a female face, and a Q made of lava. All three are holding different scepters.)"
264,Ice-T,"Magnesium-J, Hydrogen-F. Father."
265,Magnesium-J,Word of your selfless acts on the Earth planet have travelled across the galaxy.
266,Ice-T,I have changed. I am ready to rejoin my brethren on Alphabetrium.
267,Magnesium-J,Very well. Your exile ends today!
268,Magnesium-J,Welcome home... Water-T.
269,Purple-P,The Numbericons! They’re attacking!
270,Magnesium-J,Battle stations!
271,Water-T,Father!
272,Magma-Q,I love you son. I should have never turned you to ice. (He dies.)
273,Magnesium-J,"Water-T, where are you going? There’s too many of them!"
274,Water-T,Then I better crunch the numbers.
275,(Water-T bursts out of the door shooting at several Numbericons. The frame freezes mid-action and we hear gunshots and screaming. A title appears,“This summer
