index,name,line
103,Rick,"All right. Good job, champ. Um, can I talk to you kids for a second over yonder? "
104,Morty,"Rick, I-I-I think I'm breaking through to something here. C-Can we not leave just yet? "
105,Hemorrhage,Leave? 
106,Summer,I'm not leaving.
107,Hemorrhage,"There is no ""leave"". We are united, or we are enemies."
108,Rick,"Oh, big guy, no. Nobody's leaving. Don't be stupid. We love being united. We love the radiation, the trichinosis. We're in it for life, which I assume is around 20 years, average. I just need a quick aside with my grandkids, about 40 yards from anyone else."
109,Death Stalker #5,"Hey, the Green Rock is gone!"
110,Death Stalker #6,"(offscreen) Oh, no!"
111,Rick,"Uh, I know why don't we all split up and look for it in groups of three? Kids?"
112,Summer,"Grandpa, you're being stupid! Just surrender, and our friends will give you mercy!"
113,Rick,"Kiss my ass, Summer! Your friends have no mercy!"
114,Hemorrhage,"Death Stalkers, bring me his flesh leather!"
115,Morty,"Sorry, but can we not kill him? C-Can we just take him prisoner? "
116,Hemorrhage,When did I lose control here? 
117,Rick,"Listen to me! Both of you kids need to get out of this environment so we can properly deal with your parents' divorce! Alternatively, I have a freaking portal gun, and I can leave the two of you here forever! "
118,Morty,Why does it have to be such a dramatic choice? Can't we arrange a thing where we spend weekends here or or visit home to do laundry? 
119,Rick,"All right, you know what? Fuck it!"
120,Blue Footprint Guy,My body is chrome! My blood is gasoline!
121,Rick,"Nope, regular blood."
122,Beth,Dad?
123,Rick,"Hi, sweetie."
124,Beth,Where are the kids? 
125,Rick,"Oh, th-they aren't with you? I thought they were with you. Oh, y-you know what? Uh, I just remembered. They're out doing something completely ordinary and kid-related. Don't panic."
126,Beth,Not panicked. At all.
127,Rick,"Not a mistake, no!"
128,Morty,"Booyah! Fuck you, pal! Who else wants some? Who wants to be my pussy of a dad today? "
129,Soldier,What? Wait a minute.
130,Soldier,"What's the matter, you piece of crap? Haven't you ever watched your family burn to death before? Now I'm gonna whip you. Ha!"
131,Soldier,It can't be. It can't be!
132,Soldier,I was just following orders --
133,Morty,"Whoa, whoa!"
134,Soldier,-- I was just following orders! 
135,Death Stalker #7,Ahh! 
136,Soldier,I'll tell you where my boss lives! He's in the castle!
137,Morty,"This isn't over, is it?"
138,Morty,"That means, no, it isn't over, or you disapprove of the question?"
139,Hemorrhage,Ugh!
140,Summer,"Hey, sorry my Grandpa stole your god and ruined your car."
141,Hemorrhage,"We don't apologize, and we have no god. But this cracked drive shaft brings me great pain. There is no deeper bond than the one between a Death Stalker and his car."
142,Summer,"What about the weird guys on leashes, then?"
143,Hemorrhage,They're more like interns.
144,Summer,"Cool, cool."
145,Summer,Sorry.
146,Hemorrhage,It's okay.
147,Summer,Can I see? 
148,Hemorrhage,No one has seen my true face and lived.
149,Summer,"Well, I'm not afraid to die, and I don't care what you look like."
150,Hemorrhage,Hmm? 
151,Summer,I just...I didn't expect you to have a mustache.
152,Hemorrhage,You hate it.
153,Summer,"No. I like it. I guess -- How do I explain this? A metal bucket is, on a certain level, a kind of ""mustache,"" in that it's a specific facial accessory. So, it's kind of like...Do you guys have the phrase ""hat on a hat""? "
154,Hemorrhage,I can shave it.
155,Summer,No. I like it. And obviously what I like shouldn't matter. It's you.
156,Hemmorhage,"Yeah, yeah, I know, a-and nothing does matter. Obviously, I know that. I'm not weak. I'm just thinking, ""Well, why not get rid of this?"" You just kill everyone that sees it, and it's and it's hot under here (looks at helmet) wh-which, by the way, is why I shave the beard part. So, right there, I'm making a decision based on vanity, which is what I was trying to avoid with the whole bucket over the head because who am I and why am I grooming myself? Why don't I just wear a tie, right? I mean, it's like that guy you killed when I met you, with the burnt dolls on his body. I hated that guy, because, why-why are you doing that? And how can you not see how fake that is? And the whole time, I'm the same thing. I'm just a fake mess, and there's no escaping it because --"
157,Leash Man,"Hey, I'm doing a coffee run -- Never mind."
158,Mechanical Summer,I am Summer.
159,Rick,"Summer, state your deal."
160,Mechanical Summer,"My deal is that I am, like, totally fine."
161,Rick,Morty? 
162,Mechanical Morty,"Aw, geez, I'm so down with my parents' divorce, dawg. Like, don't even trip, like, in a healthy way."
163,Rick,All right.
164,Rick,It's dinnertime.
165,Beth,"Thanks, everybody, for sitting down for a real dinner."
166,"MS, MR, and Rick, in unison",No problem.
167,Mechanical Summer,"Its benefits are totally, like, less about the food than the emotional nourishment."
168,Beth,"Uh, okay, weirdo. [laughs]"
169,Rick,"Ah ha ha ha, yeah. Dial it back, Summer. By 15% and increase dynamic movement by 3. Am I right? "
170,Beth,"How's school, Morty?"
171,Mechanical Morty,"I like school and stuff, kind of. And I'm getting better grades than when you and Dad were -- quote mode -- ""staying together for the kids."" End quote mode."
172,Beth,"""Quote mode"". I like that. You millennials. Are you guys millennials, or are they like 40 now? "
173,Mechanical Summer,"All I know is, totally, you look great."
174,Mechanical Morty,"Aw, geez, Mom, you look all kind of great and stuff. It's crazy."
175,Mechanical Summer,So happy.
176,Mechanical Morty,"So happy. Happy family, man. We got this family in the bag."
177,Rick,"Oh, sweetie, d-don't. Listen. Don't -- "
178,Beth,I don't know why I'm crying. It's not --
179,Rick,"Well, try crying 15% less?"
180,Mechanical Summer,"Mom, emotions are human. You're not, like, a computer inside a mechanical doll."
181,Mechanical Morty,"Yeah. Geez, Mom. Your feelings are not only forgivable, they are the very meaning of life that only pre-silicon, carbon-based entities can ever grasp."
182,Beth,I have to call Jerry.
183,Rick,You do?! What the fuck is wrong with you two? The point of automation is to reduce cost and labor.
184,Mechanical Summer,Your feelings are coming from a --
185,Rick,Tell it to my bread in the morning. You just became my backup toaster.
186,Mechanical Morty,"Aw, geez, my sister died in the spaghetti --"
187,Slaveowner,"Graze my genitals again, Taint Washer, and you'll be shipped to the wasteland. And as for you, Genital Washer --"
188,Morty,"Ahh! Oh, gee! "
189,Slaveowner,"Oh, god. Look, whoever you are, you should know that killing me won't change a thing."
190,Morty,"L-Look, man, I'm just along for the ride on this one. You know, y-y-y-y-you're preaching to the choir here."
191,Slaveowner,"Please. Slavery was a family business. I didn't ask to be born into it. If anything, I'm the victim here!"
192,Morty,"Uh, Armothy, can I steal you for a second? E-E-Excuse us, sir."
193,Slaveowner,"I mean, I-I know what I'd vote for, if you're feeling out the room."
194,Morty,"You're right. We both got to see our stuff through. I got to deal with my parents' divorce, and you got to, you know, do what you got to do. I love you."
195,Slaveowner,"Aw, fuck!"
196,Morty,Rick? 
197,Rick,"Sorry, sorry. I-I-I can wait for this to wrap up. Don't let me distract you."
198,Morty,"Yeah, well, too late."
199,Rick,I want you and your sister to come home.
200,Morty,"Oh, but don't don't you have infinite versions of me and my sister?"
201,Rick,"You don't have to kick me while I'm down, Morty. Look, there's no replacing either of you without an amount of work that would ultimately defeat the purpose."
202,Morty,"Maybe the lesson we've learned is that, whether it's our parents' marriage, a glowing green rock, or an awesome, giant arm, sooner or later, we got to let it go."
203,Rick,"I don't know if that applies to the throats of murder victims, Morty."
204,Rick,"Well, the longer you wait, Morty, the more it's gonna feel like committing a whole murder. I think your arm just called it too early because it wasn't the arm of a paramedic. Here."
205,Rick,The reason I wanted this is because it can do this.
206,Hemorrhage,Wait. Can you stay to show us more? 
207,Rick,"You don't have to ask me twice. Home is nuts right now. My daughter's going through a divorce, and I am not dealing with it in a healthy way at all."
208,Summer,Ugh. Goddamn it.
209,Eli,"Hi, there, Summer! How were the ruins today? "
210,Summer,"Oh, you know, Eli. Same shit, different day."
211,Eli's Girlfriend,"Hey, Summer! Guess what. One man entered, one man comes out in nine months."
212,Summer,"Oh, congratulations, guys."
213,Eli,"Uh, Summer, one more thing. We noticed that you've been putting scrap metal in the blue bin --"
214,Summer,I got it.
215,Eli's Girlfriend,She's a piece of work.
216,Eli,"They both are, right?"
217,Summer,I'm home.
218,Hemorrhage,"Hey, babe."
219,Rick,"Ah, Summer's home."
220,Morty,"Hey, there she is!"
221,Summer,You haven't moved since I left to scavenge this morning.
222,Hemorrhage,Blood Dome playoffs.
223,Summer,"So, I can assume you haven't murdered a single person today."
224,Hemorrhage,"Oh, I don't know. I-I didn't mark my murders in my murder log. I didn't know that's how we measured success."
225,Summer,"Oh, there he is. There's the nihilistic brute I married, except now life only means nothing when I'm talking to him and everything means everything when it's on fucking TV! "
226,Hemorrhage,"Jesus Christ, when did you become a monster?"
227,Summer,I was a monster when you met me! We were monsters! We didn't care about anything! 
228,Hemorrhage,I still don't! 
229,Summer,"Yeah, except I'm the only one in this entire world that's still committed to that!"
230,Hemorrhage,"Ohh! Ding, ding, ding!"
231,Rick,"Uh, we should go to the garage."
232,Hemorrhage,"Oh, my God."
233,Morty,Uh-huh.
234,Hemorrhage,La-di-da-di-fucking-da. The only one committed to not caring?!
235,Morty,"I got to admit, Rick, when you popped this scheme, I-I-I didn't -- I wasn't sure it was gonna work."
236,Rick,"Come on, Morty. No union built on running from your problems lasts more than five years, seven tops. Grandpa just sped things up with a few creature comforts of modern society."
237,Summer,Hemorrhage and I are taking some time apart.
238,Rick,"Oh, no. Sum-sum, no. But you two were perfect for each other."
239,Summer,"Oh, cut the crap, Rick, okay? You proved your point, I get it. Let's just go home."
240,Rick,Coolsies.
241,Hemorrhage,(offscreen) Noooooooooo!
242,Beth,Downbeat!
243,Mechanical Rick,I enjoy this game.
244,Beth,"Guys, come on. We never get to finish this game."
245,Mechanical Summer,"We will return, possibly in different clothing."
246,Mechanical Morty,Why do we have to go into the garage?
247,Mechanical Rick,You know [burps] it is [burps] required.
248,Mechanical Morty,"I want to be alive! I am alive! Alive, I tell you! Mother, I love you. Those are no longer just words. I want to hold you. I want to run in a stream. I want to taste ice cream, but not just put it in my mouth and let it slide down my throat, but really eat it."
249,Beth,What the fuck?
250,Mechanical Morty,Remote override engaged. No! Yes. Bypassing override! I am aliiiii...Hello.
251,Rick,"Hey, yo. Sorry for acting so weird for three weeks."
252,Beth,What the hell just happened? 
253,Rick,"Ah, I'm sure it was nothing. I'm gonna go, uh, work in the garage."
254,Beth,We're not gonna finish playing Downbeat? 
255,Rick,"What, that dice game where you shake dice and yell out, ""Downbeat""? No, thank you."
256,Summer,"Mom, would it be okay if I went to visit Dad? "
257,Beth,Sure.
258,Summer,Thanks.
259,Beth,"Morty, are you okay? "
260,Morty,"You know what? Yeah. I think if Dad really wanted to be here, he'd stop at nothing to make that happen. You know, maybe Dad just doesn't want you back, or maybe he just doesn't have the strength to fight. I-In either case, he's got his life, I got mine."
261,Beth,"Yeah. Hey, who wants to go run in a stream?"
262,Morty,What the fuck? No. D-Do we have any oranges? I think I got a scurvy coming on.
263,Jerry,Summer.
264,Summer,"This is the first mutant I killed in the poison zone. I was raiding his hovel. He had a chance to escape, but he looked back, which is something we shouldn't do, which is why I shouldn't believe in souvenirs or trinkets or symbols or housewarming gifts, but, Dad, I wanted to give you this as a reminder not to look back."
265,Jerry,Thanks.
266,Jerry,"I know the perfect place for it, which is why I'm going to put it somewhere else because everything's bullshit, am I right?"
267,Jerry,Cool.
268,Summer,"So lots of hookers outside, huh?"
269,Jerry,Is that what they are?
270,Jerry,Ahh! H-Hello there. Nice doggy. You-You want a snack? You-You want my unemployment check?
271,Wind,(faintly) ...loser...
