index,name,line
118,Alexander,My name is... *his hand slips from Morty's and he's coughed up* ALEXANDEEEEEEEER!
119,Morty,Rick! Ruben's got tuberculosis!
120,Rick,"Oh, great work, Morty. *pulls a massive syringe form his lab coat* I'll just cure it, and then—"
121,Rick,"Okay. Well I can't cure death. This is bad, Morty. You're trapped in a dead man. Listen, if the situation keeps darkening, do yourself a favor—"
122,Rick,"—and hop by Pirates of the Pancreas. Obviously I'm biased, but, I think it's great, Morty."
123,Rick,"*sitting in a lounge chair, pulls out a flask* It's a bunch of pirates runnin’ around a-a-a- pancreas. We don't whitewash it either, Morty. The pirates are really rapey. The top priority is to get you guys out of there, but I'm just saying, if that becomes impossible—"
124,Rick,"—please, you gotta treat yourself."
125,Morty,"Geez, what's that horrible smell?"
126,Dr. Bloom,"You mean the Panda Express? *chuckles* Kidding, I-I'm kidding. (As he speaks, Poncho and Roger stock up on bottled water from the Panda Express.) The body is beginning to constrict and fill with gas. We’re inside a corpse, my boy. Anatomy Park is doomed."
127,Morty,"Forget about the park, Doctor! How do we get out?!"
128,Dr. Bloom,The digestive tract is the evacuation route. Get it? There's an emergency station in the colon with a ray that can enlarge us all.
129,Morty,Everybody! Get to the colon!
130,Poncho,Now I'm takin’ orders from a twelve-year-old boy?!
131,Dr. Bloom,Morty. The scar sacs containing the tuberculosis were sabotaged. This disaster was an inside job. Keep your eyes on Annie. She was written up several times by her manager at the churro stand.
132,Roger,Intestines are ahead to the left. Then the right. Then left. Et cetera.
133,Morty,"Hey, just so you know, I-I'm actually fourteen. So, you know..."
134,Annie,What?
135,Morty,Not twelve.
136,Annie,Okay.
137,Morty,Because he just said I was twelve.
138,Annie,Oh. Good for you.
139,Rick (through speaker),"Oh. Oh, Morty. Strike one."
140,Morty,*slumps forward* Nnn...
141,Animatronics,"*singing* It's a road of laughter, a trail of food. It's a pathway that breaks up the fat in food. It's a tube in the chest and it sends out the rest. It's a small, small intestine!"
142,Roger,It goes on like this for miles...
143,Dr. Bloom,*excitedly* And then we get to the large intestine!
144,Poncho,Shh. *shines flashlight* I hear something.
145,Dr. Bloom,*whispers* Don't move. Gonorrhea can't see us if we don't move.
146,Dr. Bloom,Wait! I was wrong! I was thinking of a T-rex.
147,Annie,We’re sitting ducks!
148,Morty,Doc! Didn't you say the body was filling up with gas?
149,Dr. Bloom,Yes. Why?
150,Poncho,Kid! You're a genius! *pulls out a match*
151,Dr. Bloom,Are you mad?!
152,Morty,*grabs Annie's hand* Everybody! In here!
153,Poncho,Hey Gonorrhea! How's this for a burning sensation?
154,Summer,"*singing* Drummer, drum, drum, drum! Drummer, drum, drum drum drum, Christmas drums!"
155,Leonard,"Oh, Summer. Sing it! Haha."
156,Summer,Christmas drums being played by a boy!
157,Beth,"Jerry, come on. This is what you wanted."
158,Jerry,"I get it, Beth. Be careful what you wish for. I'm being punished for taking your iPad."
159,Beth,"What? Jerry, let that stuff go, okay? I'm sorry I was a bitch earlier. Let's just be here."
160,Ethan,Ugh... Summer!
161,Summer,"*stands up* Ethan, what are you doing here?"
162,Ethan,I’ve been texting you for hours. What the hell?!
163,Summer,I don't have my phone! I'm doing a human holiday!
164,Ethan,Did you even consider how that might make me feel?
165,Summer,How you feel? Why is everything always happening to you?!
166,Jerry,"*stands up* Summer, do you have a boyfriend?"
167,Ethan,"Yeah, do you, Summer?"
168,Summer,"I don't know Ethan, do I?"
169,Jacob,"*stands up and puts a hand on Ethan and Summer's shoulders* Jerry, no disrespect, but you really need to connect more with your family, man."
170,Roger,"I should be able to access the backup generator to get the growth ray back online. If it works, we'll be regular-sized in a few minutes. I just hope Ruben's not in a room with white carpets or upholstery."
171,Poncho,What the hell is that?
172,Dr. Bloom,"The sphincter dam. We built it when Ruben became incontinent, but it was not designed to hold a corpse-load."
173,Roger,"Almost got it. Everybody, move inside the circle!"
174,Morty,Poncho? What is this in your backpack?
175,Dr. Bloom,"That's bubonic plague! What are you doing with that, Poncho?"
176,Poncho,Everybody get back!
177,Dr. Bloom,"Poncho, you son of a bitch! You released the tuberculosis so you could steal from me?"
178,Poncho,"*laughs* That's right, baby. A lot of people would pay top dollar to decimate the population. I'll take the highest bidder. Al Quaeda. North Korea. Republicans! Shriners! Balding men that work out! People on the Internet that are only turned on by cartoons of Japanese teenagers! Anything is better than working for you! *points the knife at Dr. Bloom* You pompous, negligent, iTunes Gift Card as a holiday bonus-giving—"
179,Morty,AHHHHH!!!
180,Poncho,Ah! Eh! Get! Get off! *he backs up and falls over the railing* Ahhhh!
181,Annie,You guys!
182,Roger,"It's gonna burst! *urges the others on* Go! Go, go, go! *pulls a lever before trying to run after the others but catches his foot in some of the machinery* My foot is stuck!"
183,Annie,No!
184,Roger,"This is okay! It's okay, just go! Tell my family I love them! They may be hard to find because my wife kept her last name and she made the kids take it too, so, I dunno, you could goo—"
185,Annie,No!
186,Jacob,"Let me ask you something Ethan. Where's the anger coming from, man?"
187,Ethan,From Summer being a total bitch!
188,Jacob,Where's the anger coming from?
189,Ethan,...My brother... took me fishing once...in the bushes... *voice begins choking up as tears fill his eyes* I can't... I can't! *covers his eyes as he starts to cry* He made me feel like a girl! *sobbing openly* I'm... m-made me a girl!
190,Jacob,"He didn't make you anything, man. You are who you are. *gestures to Summer* She is who she is. (Summer watches on with a sympathetic expression.) Now you go to her. Brand new."
191,Ethan,Come here right now!
192,Summer,"Oh my god, I'm so sorry Ethan! *they hug* I love you!"
193,Ethan,I love you so much.
194,Jerry,Um...
195,Joyce,"You did it again, cubby. Come here."
196,Jerry,No! Stop! I hate this!
197,Joyce,"Well, Christmas doesn't revolve around what you hate, son."
198,Jerry,"Well then, I hate Christmas! Enjoy being human! You guys are gross and lame."
199,Animatronic Ruben,"My name's Ruben Ridley. You're inside me right now, but by the end of this journey, I'll be inside all of you."
200,Animatronic Ruben,My story begins in the dot com crash in the early ‘90s.
201,Annie,*whispering to Morty* You can put your fingers wherever you want…
202,Rick (through speaker),"Morty, you wanna put it on mute or something? (Annie and Morty both look at Morty’s helmet, startled.)"
203,Rick,I’m trying to concentrate.
204,Jerry,"Ah, Rick?"
205,Rick,"*holds up a hand without even looking over at him* Not now, Jerry. I’ve got much, much smaller fish to fry."
206,Jerry,"*enters anyway* I wanted to say I’m sorry I ever judged you. *leans on the ping pong table, looking down at Ruben’s corpse* Right now, you’re my sanest relative."
207,Rick,"Relative… That’s it! Relative size! Jerry, hand me a scalpel and a bundle of dynamite! *into his headset* Morty! Can you get to the left nipple?"
208,Morty,"Are you kidding? I’m hoping I can get to both of them, Rick."
209,Rick (through speaker),"Morty, I’m talkin’ about Ruben's left nipple!"
210,Morty,We need to get to the left nipple!
211,Dr. Bloom,"The body is decaying! (Bits of debris begin to fall from the ‘ceiling’.) The arterial transit system is useless! We can try the service shuttle. It's connected to the skeletal system. That's why we call it the Bone Train. *to Annie* Would you like to ride the Bone Train, miss?"
212,Annie,If it'll get us out of here.
213,Dr. Bloom,"How about you, Morty? Would you like to ride the Bone Train?"
214,Morty,Why are you doing this bit? We’re gonna die. Let's go.
215,Jerry,"Well, I can see that you're busy... Merry Christmas, Rick."
216,Dr. Bloom,There's no autopilot. One of us will have to stay here and operate it manually.
217,Morty,"...Uh, well..."
218,Dr. Bloom,"No, you're right. It was a dick move for me to even pause like that. This is all my fault. You go on."
219,Annie,*points* What the hell is that?
220,Dr. Bloom,E. coli outbreak. Hurry!
221,Dr. Bloom,"Oh wait, there is an autopilot. (E. coli surround him.) WAAAIT! ...OKAY, NEVER MIND, I WANTED TO SACRIFICE MYSELF ANYWAAAAAYYYY!"
222,Annie,They're chewing through the doors!
223,Morty,"Euuuugh! *grabs a fire extinguisher and beats the E. coli off the train with it* We’re in the areola, Rick! Almost to the nipple! But we’re also in a really bad situation!"
224,Rick,"I'm almost there, Morty!"
225,Reporter,Reports are coming in from across the country about what appears to be a giant naked man over the continental United States. We now go to Tom Randolph in New York. Tom?
226,Tom,"Well, his eyes aren't twinkling, and his dimples aren't merry, but I'm standing under a nose like a seventy-mile cherry!"
227,Reporter,"Thank you, Tom. Let's go now to Eric McMan in Los Angeles."
228,Eric,"We’ve got feet here on the West Coast, Bill! Giant feet, even relative to the giant man's size! And you know what they say about that!"
229,Reporter,"Well, if the old adage is true, one can only wonder what is going down in the Rocky Mountains."
230,Morty,"Oh my god, the track!"
231,Annie,It's Hepatitis A!
232,Annie,The nipple hole...
233,Morty,It's beautiful...
234,Annie,Aw no!
235,Annie,Whoa! It's Hepatitis C!
236,Morty,Um... We... Did we have some sort of relationship with him?
237,Annie,I... think they're just like that? I think they're just good guys.
238,Morty,Oh. Huh.
239,Rick,Where's Dr. Bloom?
240,Morty,Sorry Rick... He's dead...
241,Rick,"Goddamn it, Morty, I ask you to do one thing!"
242,Beth,Jerry doesn't know what he's missing.
243,Jacob,"He'll come around, Beth. Christmas is a special time. It has funny ways of bringing families together."
244,Beth,"I dunno, Jacob. Jerry got an invitation to be alive today, and he rejected it. I don't know if our marriage will—"
245,Summer,It's raining blood!
246,Jacob,"Oh, shit. find Jerry!"
247,Beth,Oh god.
248,Beth,Jerry!
249,Jerry,*stands and hugs her* It's alright! The TV says there's nothing to worry about.
250,Reporter (on TV),The giant naked sky Santa has exploded. Blood and chunks of viscera are raining down on the country. Everything should be fine.
251,Summer,"Dad, can I have my phone back?"
252,Jerry,"Sure, sweetie. *pulls out the stocking and gives Summer her phone, then gives Beth her tablet* Everybody, take a device. It'll help you relax."
253,Jacob,This is nice.
254,Jerry,"Yeah. *puts an arm around Beth and Jacob* I guess we really learned something this Christmas, Jacob."
255,Summer,"No we didn't, Dad. No we didn't."
256,Rick,"Too bad about Dr. Bloom. *Rick, Annie, and Morty exit the car* He was a genius. The only man capable of creating a new Anatomy Park."
257,Annie,"Actually, I studied Dr. Bloom's work. I believe I have the knowledge necessary to create a new, much safer park!"
258,Rick,What about Pirates of the Pancreas...?
259,Annie,I think it was one of the most underrated attractions.
260,Rick,Booyah! Hold your breath!
261,Morty,"Hey, wh-wh- What the hell, Rick? What the hell, man? I liked her! I really had somethin’ going there, Rick!"
262,Rick,"Yeah, so I heard. You dodged a bullet, Morty, trust me. *whispers* Puffy vagina."
263,Morty,W-What's wrong with that? That doesn't sound like a problem to me! I dunno!
264,Rick,"C’mon. Let's get some stuffing, I'm starving."
265,Rick,"Oh, unbelievable. We got a bunch of robot computer people sittin’ around with their faces stuffed in computer screens. (No one acknowledges him.) Do you realize Christ was born today? Jesus Christ our Savior was born today! A-A-A-Are you people even human? What kind of Christmas is this?"
266,Annie (through speaker phone),"Hey Rick! Rick, can you hear me?"
267,Rick,"Loud and clear, Annie."
268,Annie,"Great! We’re also on with Alejandro, our Chief Imaginarian—"
269,Alejandro,Hey Rick.
270,Annie,"Natalie Jacobs and Chris Desiter from Microscopic Marketing, Zach from Organ Concepts and Jamie from New Media."
271,Rick,Hey everybody.
272,All,"Hey, hi Rick, how's it goin’. (etc.)"
273,Annie,So. Pirates of the Pancreas.
274,Rick,"Yeah, talk to me."
275,Alejandro,"Hey Rick, it's Alejandro speaking. Um, so we asked ourselves internally, we asked ourselves over here, “Okay, what does a pancreas do?” (Rick begins to look agitated.) And the answer was, does it make pirates? No. It makes insulin, you know? So we’re starting with a new—"
276,Ethan,"So those guys are inside me, huh? Like, building a park?"
277,Rick,"Those guys are inside you building a piece of shit, Ethan! They're inside you building a monument to compromise! Fuck 'em. Fuck those people. Fuck this whole thing, Ethan."
278,Ethan,... Cool. And who pays me?
