index,name,line
51,Rick,"Wait for the ramp, Morty. They love the slow ramp. Really gets their dicks hard when they see this ramp just slowly extending down."
52,Rick,Greetings!
53,Rick,"Morty, you got to flip them off. I told them it means ""Peace among worlds."" How hilarious is that?"
54,Rick,Coming through. Two real aliens walking through here.
55,Mr.President,"Rick, our alien friend."
56,Rick,"Uh, Mr. President, um, couldn't help but notice that you were having problems generating power."
57,Mr.President,"That's correct. [Chuckles] We've evolved. Our most brilliant scientist, Zeep Xanflorp, has developed a source of energy that makes gooble boxes obsolete.&nbsp;"
58,Rick,[Straining] I would love to see it.
59,Mr.President,[Bleep] you.
60,Rick,What did you say to me?!
61,Mr.President,"""[Bleep] you."" Y-you told me it means ""much obliged""."
62,Rick,"Oh. Right. Uh, b-blow me."
63,Mr.President,"No, no, no. Blow me."
64,Mr.President,"Zeep, you have an honored guest from beyond the stars."
65,Zeep,"I said 12 quantum stabilizers, not 11. Fix it or it's your ass. Chris, I'm in the middle of something."
66,Mr.President,"Zeep, is Rick-- The alien. Rick the alien. Rick the alien..."
67,Rick,Really? You're gonna pull that move? I guided your entire civilization. Your people have a holiday named Ricksgiving. They teach kids about me in school.
68,Zeep,I dropped out of school. It's not a place for smart people.
69,Morty,"Ohhhh, snap!"
70,Rick,"Listen to me, you arrogant little--"
71,Mr.President,"[Chuckling] R-Rick was hoping to see your new energy source. I think he could learn a lot from you, Zeep."
72,Zeep,"Fine. It's hard for people to grasp, but inside that container is an infinite universe with a planet capable of generating massive amounts of power. I call it a miniverse."
73,Rick,[Coughs] Dumb [coughs] name.
74,Zeep,Excuse me?
75,Rick,"[Clears throat] Nothing. I mean, it's hard for us to comprehend all this. Would it be possible for us to get some kind of tour of your miniverse from the inside?"
76,Zeep,This isn't a [bleep] chocolate factory. I don't have time.
77,Mr.President,Didn't you say time goes more slowly in the miniverse relative to the real world?
78,Zeep,"Yes, Chris. Thanks for reminding me of that. Great president. All right, let's go."
79,Morty,Whoa-oh!
80,Zeep,Hold on to something. I put an unbounded vacuum inside a temporal field until a world developed. I then introduced the people of this world to the wonders of electricity in the form of a device I call a flooble crank.		
81,Zeep,What they don't know is that 80% of every crank's energy output gets channeled out of the miniverse to be used by us. No more gooble boxes.
82,Rick,"I got to tell you, Zeep, with no disrespect, I really think what you're doing here is unethical. It's not cool.		"
83,Morty,What?!
84,Rick,"Y-y-you got the people on this world slaving away [burps] making your power. I mean, that's what I call slavery."
85,Zeep,"No, no, no, they work for each other in exchange for money, which they then--"
86,Zeep,"Eek barba dirkle, somebody's gonna get laid in college."
87,Morty,"Rick, a word?"
88,Morty,What the hell was that?				
89,Rick,"I know. ""Eek barba dirkle""? That's a pretty [bleep] up ""ooh-la-la""."
90,Morty,"No, what are you doing telling this guy that his miniverse is unethical? Do you not see the hypocrisy here?"
91,Rick,"Holy crap. You're right, Morty. Hypocrisy. Somewhere on this planet, there's got to be an arrogant scientist prick on the verge of microverse technology, which would threaten to make Zeep's flooble cranks obsolete, forcing Zeep to say microverses are bad, at which point he'll realize what a hypocrite he's being, his people will go back to stomping on their gooble boxes, and you and I will be on ice cream street, baby! Eating that mother[bleep] ice cream! Slurping, slurping, slurping it up.&nbsp;"
92,Rick,Wh-wh-why are you making that face?&nbsp;
93,Morty,Holy Shit[bleep]!
94,Zeep,It's me. I've convinced the people of this planet that I'm a traveler from another world.&nbsp;
95,Rick,"You don't think that's over[Burps]doing it a little? I mean, you could achieve the same effect with a pair of-- Never mind. You know what? I shouldn't be so critical. I'm an alien."
96,Zeep,"Places, please. We're about to land.				"
97,Rick,[Coughs] Too fast.
98,Summer,[Whimpering]
99,Ship,Law enforcement converging on location. Keep Summer safe.
100,Summer,"No! No, no! Don't hurt anybody!"
101,Ship,[Warble] Confirm custom defense protocol-- Keep Summer safe-- No physical force.&nbsp;
102,Summer,Yes.
103,Ship,Processing.
104,Swat Officer 1,Come out of the vehicle with your hands in the air!
105,Ship,"Scanning assailants. [Warbling, beeping] Psychological option detected. [Beeping] Gestating."
106,Summer,"""Gestating""?"
107,Swat Officer 1,"Come out with your hands up, or we will be forced to open fire!"
108,Swat Officer 1,Incoming!
109,Swat Officer 2,We got a device!
110,Swat Officer 1,Bomb! Bomb!
111,Kid,Daddy?
112,Swat Officer 1,"Oh, my God. [Sighs] Hunter?			"
113,Kid,Daddy?		
114,Summer,What the hell?	
115,Swat Officer 1,"[Gasps] Jesus Christ, cease fire! Stay back! H-h-hunter?"
116,Kid,Daddy.
117,Swat Officer 1,"Hunter! [Sobbing] Oh, my dear, sweet God, Hunter. Oh, my boy. My boy. I'm sorry. I'm sorry. It was all my fault. I'm sorry."
118,Kid,"Daddy, leave the car alone.	"
119,Swat Officer 1,W-w-w-what?
120,Kid,[Distorted] Leave the car alone.		
121,Swat Officer 1,Hunter?		
122,Swat Officer 1,Don't--				
123,Summer,"Oh, my God."
124,Swat Officer 1,"Stay here, Hunter! No! [Sobbing] God, no! Hunter!		"
125,Ship,All of you have loved ones. All can be returned. All can be taken away. Please step away from the vehicle. Keep Summer safe.
126,Zeep,"And if you continue to turn your flooble cranks, I will bring you other great alien advancements.				"
127,Rick,"Hey, uh, let me ask you something.		"
128,Teenyverse President,Yes?		
129,Rick,"Any of your, uh, scientists working on anything new?		"
130,Teenyverse President,All of them. That's their job.	
131,Rick,"Yeah, yeah, yeah. But I mean, like, energy-wise. Anyone working on, say, a little universe in a box?		"
132,Teenyverse President,How do you know about that? It's top secret.			
133,Zeep,"So remember-- a crank a day is not nearly enough. [Laughs] Crank it. I told them this means ""Peace among worlds"". How hilarious is that?				"
134,Morty,"Re-really funny, Zeep.					"
135,Rick,"Hey, Zeep, the fake president of your fake world has something fake important to show you."
136,Kyle,"It's not much now, but once I learn to accelerate the temporal field, I'll be able to interact with any sentient life that evolves and introduce them to the wonders of electricity via a pulley-based device I call a blooble yank. But what they won't know is--"
137,Zeep,"You'll be taking most of their energy. Yeah, yeah, yeah. I get it."
138,Rick,[Burps] It's show [Burps]time.
139,Zeep,"You do realize this will make the flooble crank obsolete? This is wrong, Kyle. What you're doing is wrong. You're basically-- This is slavery. You're talking about creating a planet of slaves.				"
140,Rick,"[Burps] Told you, Zeep.					"
141,Kyle,"Oh, they won't be slaves. They'll work for each other and pay each other money.	"
142,Zeep,That just sounds like slavery with ex... tra... steps.				
143,Rick,What?&nbsp;
144,Zeep,Wait a minute. Did you create my universe? Is my universe a miniverse?					
145,Rick,Microverse!		
146,Kyle,"Uh, teenyverse.					"
147,Rick,Ugh! You b*st*rd!			
148,Zeep,Much obliged.					
149,Kyle,What the hell is happening?		
150,Morty,"This is healthy, trust me."
151,Rick,"You're my battery, mother[bleep]. [Groans] That's all you are. I made you. Your microverse sucks! And your miniverse is the size of a [bleep] lobster tank! It's whack!				"
152,Kyle,Are they not really aliens?					
153,Morty,"Nah, they're just a couple of crazy, wacky scientists, you know?		"
154,Kyle,"So he made a universe, and that guy is from that universe. And that guy made a universe. And that's the universe where I was born. Where my father died. Where I couldn't make time for his funeral because I was working on my universe.					"
155,Rick,I made you!
156,Morty,"[Laughs] Yeah. Science, huh? Ain't it a thing.				"
157,Morty,"You know, one time, Rick sh-- accidentally shot his laser pistol right through my hand. You know, I mean, like, old-lady science, you know? She's a real-- You got to hang on tight, you know? Because she-- she'll-- She bucks pretty hard. Ooh, boy, what-- Oh, my God, no!"
158,"Rick, Zeep",Teenyverse.		
159,Rick,"Come on, come on, come on.					"
160,Rick,Pterodactyl!
161,Zeep,"[Laughs] Asshole! When I get out of this teenyverse, I'm gonna smash it to pieces with you in it."
162,Rick,"Yeah, well, when I get out of this teenyverse, I'm gonna get out of the surrounding miniverse and then the microverse around that, and guess what?	"
163,Morty,"Don't make things worse, Rick! Uh, he's not gonna destroy your universe. You know, we-- We need it to start our car.&nbsp;"
164,Zeep,That's what you used my universe for? To run your car?
165,Rick,"Yeah, but don't flatter yourself. There's always AAA, you fucking cocksucker!"
166,Rick,"What's he doing? What's he crafting? I can craft stuff, too, pal! Just like I crafted your reality!"
167,Rick,You crafty son of a--
168,Zeep,Ow! I crafted the guy that created the planet you're standing on!
169,Rick,"Yeah, and I made the stars that became the carbon in your mother's ovaries!"
170,Zeep,I didn't ask to be born!
171,Morty,"All right, that's it! I'm out. I-I'm gonna go into the wilderness, and I'm gonna make a new life for myself among the tree people. It can't be worse than this."
172,Rick,"Sure. Okay, Morty. Just be back before sundown or the tree people will eat you."
173,Morty,That's a myth! W-w-why are you trying to start a myth?
174,Rick,"It's a prehistoric planet, Morty. Someone has to bring a little culture. And it certainly can't be someone whose entire culture powers my brake lights!"
175,Army General,"Go, go, go!"
176,Summer,"Oh, my God. Oh, God. What are we going to do now?"
177,Ship,"I am unable to destroy this army. To clarify, I am quite able to destroy this army, but you will not permit it."
178,Summer,Correct.
179,Ship,You also refuse to authorize emotional countermeasures.
180,Summer,"If you're talking about the melting ghost babies, yes, please, no more of that."
181,Ship,[Warble] Confirmed. I am currently constructing a security measure in compliance with your parameters. But I do want to say you are not making this easy.
182,Summer,"You know you're kind of a dick, right?"
183,Rick,"Hey, that's my deer!"
184,Zeep,Aaaaaaah!
185,Rick,Raah!
186,Zeep,I hope your God is as big a dick as you.					
187,Rick,My God's the biggest dick that's never existed. Why do you think I'm even here?
188,Zeep,You're here because you created someone smarter than you.
189,Rick,"Oh, I thought we were both here because I created a universe of idiots."
190,Morty,Kalo kada sha la.
191,Rick,Holy shit. Morty? I haven't seen you in months. You're leading the tree people? Huh. That's a step up.
192,Morty,We have no leaders. We follow only the will of the forest.
193,Rick,Ooh. Wow. Gaaaaay.
194,Zeep,That is pretty gay.
195,Morty,"You two call yourselves geniuses, but you have spent this time learning nothing. Come with me into the forest. There is something I wish to teach you."
196,Morty,"This is Ku'ala, the spirit tree. For generations, it has guided the-- You have to get us the fuck out of here. These people are backwards savages. They eat every third baby because they think it makes fruit grow bigger. Everyone's gross, and they all smell like piss all the time. I m-- I miss my family. I miss my laptop. I masturbated to an extra-curvy piece of driftwood the other day!"
197,Morty,"Look, I don't care what it takes. You two are putting aside your bullshit, and you're working together to get us back home."
198,Rick,"No can do, Morty. I just can't."
199,Zeep,I just don't see how I can--
200,Morty,Ro ro dah no gah! You're smart. You'll figure it out.
201,Army General,"You have 10 seconds to get out of the ship! 10, 9..."
202,Rick,"All right, not bad."
203,Zeep,I guess you're an okay proto recombinator.
204,Rick,I've certainly seen worse ionic cell dioxination.
205,Zeep,"If this works, drinks are on me."
206,Rick,"If drinks are on you, you're gonna need a second mortgage on that tower. I'm an alcoholic."
207,Zeep,Opium addict.
208,Morty,"All right, okay, okay, okay, wrap it up. You guys are the [bleep] worst! Your gods are a lie! [Bleep] you, [bleep] nature, and [bleep] trees!"
209,Morty,Yes! You did it! Yes!
210,Rick,"Hey, uh, how about that drink?"
211,Zeep,"Sure, I just need to go grab my wallet from inside my ship."
212,Rick,"Is our wallet in your ship? That's where the transporter is, too, so why don't we come with?"
213,Zeep,It's cool. I'll be back in a sec.
214,Rick,You know how long a second can take in a microverse?
215,Rick,"Oh! Run, Morty! That asshole's willing to risk everything he cares about just to defeat me! He's psychotic!"
216,Rick,"Morty, hop on my back."
217,Morty,Why?
218,Rick,"Go, go [Burps] Sanchez ski shoes."
219,Morty,Aaaaaah!
220,Army General,...Eight...
221,Morty,Aaaah!&nbsp;
222,Rick,Oof!
223,Rick,Hold still. [Grunts]
224,Mr. President,"Oh, hey, guys. I just finished cooking us a feast."
225,Rick,Aaaah! Holy--
226,Zeep,You monster!
227,Mr. President,Whoa. Bad tour.
228,Army General,...seven...
229,Secretary,"Hey, you got to sign out.&nbsp;"
230,Rick,Nothing you do matters! Your existence is a lie!
231,Secretary,"If that were really true, then..."
232,Female Visitor,I'm here to see Ron Mendleson.
233,Secretary,Third floor. Would you like to go to dinner with--
234,Female Visitor,"Uh, no."
235,Zeep,"You may have created this universe, Rick, but I live in it."
236,Morty,"What are we gonna do, Rick? We're so screwed. He's gonna get to the ship and smash the microverse, and then he's gonna kill us!&nbsp;"
237,Rick,"Quick, Morty, you've got to turn into a car."
238,Morty,What?!	
239,Rick,"A long time ago, I implanted you with a subdermal chip that could call upon dormant nanobots in your bloodstream to restructure your anatomy and turn you into a car.				"
240,Morty,"Oh, my God!"
241,Rick,"Concentrate, Morty. Concentrate and turn into a car, Morty.			"
242,Morty,[Grunts]
243,Rick,Never mind. Here's a taxi. Get in. It's fine.		
244,Army General,...six...
245,Rick,"Hey, Zeep.			"
246,Zeep,Huh?		
247,Rick,"Happy Ricksgiving, biiiiiitch.				"
248,Zeep,Aaah!
249,Rick,"We did it, Morty. Now let's get out of here and destroy this whole universe.	"
250,Taxi Driver,Excuse me?
251,Army General,...five--			
252,Soldier,Sir?
253,Army General,Holy hell.
254,Soldier,Sir!
255,Human President,Hold you fire!			
256,Summer,What's going on?	
257,Ship,I have brokered a peace agreement between the giant spiders and the government.
258,Human President,"Thanks to the skilled diplomacy of this mysterious space car, from this day forward, human- and spiderkind will live side by side in peace. We will stop bombing them, and they will no longer use their telepathic abilities to make us wander into webs for later consumption. Instead, we will work together to make this world a better place for all, no matter how many legs."
259,Soldier,What do we do about the space car?
260,Human President,"Leave it alone. I mean, what did it really do, anyways? Kill a guy and paralyze his buddy? [Chuckles] Not a bad trade for spider peace.&nbsp;"
261,Army General,".All right, that's it. Move out!"
262,Human President,[Laughs] I love this spider!
263,Ship,Summer is safe.
264,Summer,"All right, I get it."
265,Zeep,Rick!
266,Morty,Don't do it.
267,Rick,"You quit school, but you still got some learning to do. [Both groan]"
268,Zeep,Aah!
269,Rick,Unh!
270,Rick,Class dismissed.
271,Morty,Geez.
272,Rick,You all right?
273,Summer,Uh-huh!
274,Morty,"What are you doing, Rick? I'm pretty sure the battery's dead."
275,Rick,"Oh, you think so, huh, Morty? Well, let's see."
276,Morty,"Hey, wait-- huh? I don't get it."
277,Rick,"Of course you don't. But Zeep did. He knew that once I got back to my car, one of two things was gonna happen-- I was gonna have to toss a broken battery, or the battery wouldn't be broken.&nbsp;"
278,Zeep,"Peace among worlds, Rick."
279,Morty,Jesus.
280,Rick,"Yeah. Listen to that baby purr. You were right, Morty-- We really just needed to be honest with those guys. All right, here we go."
281,Rick,"Thank y-o-o-ou. See, Morty? This is what it's all about.This is why we do what we do."
282,Morty,Uh-huh.
283,Rick,Ew! What the hell? Jesus! There's flies in my ice cream.
284,Ice cream clerk,"Presidential decree-- All ice cream is now for all beings, no matter how many legs."
285,Rick,"What the fuck did you do, Summer?!"
286,Summer,It was your ship! Your stupid ship did it!
287,Rick,Don't blame my ship!
288,Summer,It melted a child!
289,Rick,My ship doesn't do anything...
290,Summer,It killed it itself!
291,Rick,...unless it's told to do something!
292,Summer,We almost died!
293,Rick,"I don't want to hear it, Summer!"
294,Rick,"Your boobs are all hanging about, and you ruined ice cream with your boobs out. And don't even try to deny it, either."
295,Morty,[Groans]
